rf_id,or_name,exec_dt,ack_dt
109210906,INTERMEC SCANNER TECHNOLOGY CENTER,2000-05-25,
109210909,INTERMEC SCANNER TECHNOLOGY CENTER,2000-05-25,
109220992,INTERMEC SCANNER TECHNOLOGY CENTER,2000-05-25,
109240720,KWA DESIGN GROUP P/L,1998-03-02,
109240858,"MATCHETT, ROBERT STEPHEN",1998-03-02,
109240858,"GRANT, WILLIAM EDWIN JOHN",1998-04-06,
109260530,"MANGES, WILLIAM E., JR.",2000-06-05,
109580551,REVLON CONSUMER PRODUCTS CORPORATION,2000-03-30,
109690375,"HILL-ROM, INC.",2000-07-21,
109890978,"BERGSTRAND, PONTUS",2000-01-13,
109890978,"WANG, PETER",2000-01-14,
109970208,"GRIGG, EMMANULL",2000-06-27,
109970208,"GUREVICH, LEON",2000-06-27,
110000621,"NEAL, DANIEL R.",2000-04-25,
110000621,"HAMRICK, DANIEL R.",2000-04-25,
110190245,"BENETTI, FEDERICO J.",1996-05-29,
110190245,"TAYLOR, CHARLES S.",1996-05-14,
110190245,"SEPETKA, IVAN",1996-05-14,
110190245,"SALAHIEH, AMR",1996-05-14,
110190245,"GLINES, ROBERT C.",1996-05-14,
110190245,"ALDRICH, WILLIAM N.",1996-05-14,
110190245,"REGAN, BRENT",1996-05-15,
110190245,"FRANTZEN, JOHN F.",1996-05-24,
110270809,"SANDERFORD, H. BRITTON",2000-07-31,
110270809,"DAVIS, ROBERT J.",2000-07-31,
110270809,"ROUQUETTE, ROBERT E.",2000-07-31,
110270809,"SANCONIX, INC.",2000-07-31,
110270809,AXONN CORPORATION,2000-07-31,
110300475,"DICKIE, GARTH A.",2000-07-18,
110310205,"TSE, EVA MAN-YAN",2000-08-22,
110310205,"MUKHOPADHYAY, PINAKI",2000-08-22,
110310205,"SAMADDAR, SUMITRO",2000-08-22,
110420548,"LIAMOS, CHARLES T.",2000-03-14,
110420548,"FELDMAN, BENJAMIN J.",2000-03-13,
110420548,"FUNDERBURK, JEFFERY V.",2000-03-13,
110420548,"KRISHNAN, RAJESH",2000-03-13,
110420548,"PLANTE, PHILLIP JOHN",2000-03-14,
110420548,"VIVOLO, JOSEPH A.",2000-03-13,
110420548,"JIN, ROBERT Y.",2000-03-14,
110420548,"CLOUD, MICHAEL S.",2000-04-10,
110420548,"COLMAN, FREDRIC C.",2000-03-13,
110470499,ARTANN LABORATORIES,2000-06-29,
110630529,"KUIPER, WILLIAM P.",2000-08-04,
110640181,ARTANN CORPORATION,2000-06-29,
110640533,ARTANN CORPORATION,2000-06-29,
110640544,ARTANN CORPORATION,2000-06-29,
110770085,ARTANN LABORATORIES,2000-06-29,
110770609,ARTANN CORPORATION,2000-06-29,
110790969,"GOOR, DANIEL A.",2000-06-09,
110790969,"SCHNALL, ROBERT P.",1999-03-08,
110790969,"SHEFFY, JACOB",1999-08-08,
110790969,"LAVIE, PERETZ",1999-12-08,
110940914,"THOMAS, JR., JAMES G.",2000-09-05,
110940914,"PHIPPS, HAROLD S.",2000-09-05,
111020413,"MROTEK, TODD",2000-08-18,
111060385,"CHANG, YIHUA",2000-06-19,
111070439,WINTER HARBOR SOFTWARE CORPORATION,2000-08-10,
111070439,"PURCELL, THOMAS C.",2000-08-10,
111070665,"LANG, FREDERICK J.",2000-06-30,
111070689,"SOERENS, DAVE A.",2000-06-20,
111210138,"PINNEY, R. EMMETT",2000-08-01,
111390724,"CARPENTER, JOHN",2000-08-11,
111390978,"BESMAN, MARC",2000-07-11,
111390978,"BJORNSON, ERIK",2000-07-11,
111390978,"JAMEEL, FEROZ",2000-07-11,
111390978,"KASHI, RAMESH",2000-07-11,
111710473,"HAYS, PAUL J.",2000-09-19,
111710473,"MANSFIELD, WILLIAM M.",2000-09-19,
111760631,"AKKAS, TAMER",2000-09-08,
111950138,"VALLEY WEST, INC.",2000-10-13,
111970001,CONCORDIA UNIVERSITY,2000-06-12,
111990280,"ABRAMS, ROBERT S.",2000-06-29,
111990280,"TISMA, BRANKO",2000-06-29,
111990280,"BELFANCE, JOHN",2000-06-29,
112030851,"SPLASH-COLORAGE, INC.",2000-10-05,
112040015,DADE BEHRING MARBURG GMBH,2000-08-29,
112110379,"FRIEDMAN, DAVID F.",2000-08-15,
112120022,"KUMMER, JOSEPH A.",2000-09-21,
112120022,"BRANSON, GREGORY W.",2000-08-11,
112120022,"MEYER, ERIC R.",2000-08-18,
112120022,"WILSON, BRAD",2000-08-11,
112120022,"TABER, TANYA",2000-08-29,
112120022,"CHAMBERS, KEN",2000-09-21,
112120022,"FRONDORF, MIKE",2000-08-11,
112120022,"VODZAK, JOHN",2000-09-22,
112120022,"STOLPMANN, JIM",2000-09-27,
112120022,"DALTON, ROGER",2000-10-16,
112120022,"SMITH, KEN",2000-10-16,
112120022,"HEYSER, JEFFREY A.",2000-08-14,
112240796,BOSTON SCIENTIFIC CORPORATION,2000-09-19,
112270328,"RILEY, CARL W.",2000-08-29,
112310743,"SPLASH-COLORAGE, INC.",2000-10-05,
112310748,"SPLASH-COLORAGE, INC.",2000-10-05,
112600378,"VALLEYLAB, INC.",1998-10-01,
112690030,MERIDIAN LOSSLESS PACKING LIMITED,1999-12-08,
112700584,"BORDEN, ROBERT C.",2000-10-17,
112700584,"LEE, MICHAEL D.",2000-10-20,
112860262,"STEWART, DANIEL CHARLES",2000-07-06,
112870746,"WITCHEY-LAKSHMANAN, LEONORE CATHERINE",2000-07-06,
112870768,"FAN, ALLAN CHOR-LUN",2000-07-05,
112950176,"VERIFONE, INC.",2001-02-05,
112950848,"MACKOOL, RICHARD J.",2000-10-31,
112960211,"ANSELM, DONALD E.",2000-10-01,
112960222,"RAMIREZ, GEORGE A.",2000-08-14,
112960233,"TOKISH, JR., LEONARD J.",2000-08-16,
112960251,"BLAIN, JASON D.",2000-08-11,
112960251,"PASTRICK, DAN L.",2000-08-14,
112960251,"DELAMARTER, RICK B.",2000-08-08,
113230140,"COMMSCOPE, INC. OF NORTH CAROLINA",2000-11-22,
113250115,E. HELLER & COMPANY,2000-11-09,
113470035,"COMMSCOPE, INC. OF NORTH CAROLINA",2000-11-22,
113490797,"COMMSCOPE, INC. OF NORTH CAROLINA",2000-11-22,
113490834,"COMMSCOPE, INC. OF NORTH CAROLINA",2000-11-22,
113500017,"COMMSCOPE, INC. OF NORTH CAROLINA",2000-11-22,
113500057,"COMMSCOPE, INC. OF NORTH CAROLINA",2000-11-22,
113550021,"SHELSO, SUSAN I.",2000-10-19,
113550021,"HEMERICK, JAMES F.",2000-10-19,
113550021,"SCHNEIDER, ERIC M.",2000-10-23,
113550021,"GETTY, HEATHER L.",2000-10-19,
113550021,"HELGERSON, JEFFREY A.",2000-10-19,
113550033,"SISOMBATH, KAKAO",2000-11-28,
113600454,"CROCKER, DAVID S.",2000-11-20,
113600454,"NICKOLAUS, DANIEL S.",2000-11-20,
113600454,"SMITH, CLIFFORD E.",2000-11-20,
113630227,L-3 COMMUNICATIONS CORPORATION,1999-06-25,
113790212,"FIXANO, SOCIETE ANONYME",2000-09-22,
113880723,LUCENT TECHNOLOGIES INC.,2000-09-29,
113980803,LUCENT TECHNOLOGIES INC.,2000-09-29,
114190880,ZIMBA,2000-12-13,
114330832,"KARLSSON, MATS",2000-12-14,
114330832,"WOLPERT, TADEUS",2000-12-18,
114380487,"SYNTHEON, LLC",2000-11-14,
114420229,"BRANTON, DANIEL",2000-11-06,
114420232,"CHURCH, GEORGE",1995-07-20,
114420232,"BALDARELLI, RICHARD",1995-07-20,
114420560,TREX MEDICAL SYSTEMS CORPORATION,2000-09-15,
114440622,HOWARD HUGHES MEDICAL CENTER,1998-01-05,
114500783,"RADIONICS, INC.",2000-11-08,
114530094,CONCEPT TECHNOLOGIES (R & D) LIMITED,2000-11-27,
114560647,"FOGARTY, THOMAS J.",2001-01-03,
114670808,ERICSSON INC.,2000-04-03,
114800041,"MCCAULEY, EDWARD B.",2001-01-09,
114800041,"GUCHENBERGER, GEORGE B.",2001-01-09,
114850107,"YAN, ELLIS",2000-09-29,
114850693,"INTERMEC IP CORP., A DELAWARE CORPORATION",2001-02-06,
115060163,"RONCI, SAMUEL",2001-01-23,
115110352,"GREEN HILLS SOFTWARE, INC.",2000-10-13,
115110492,NORAND CORPORATION,2001-02-06,
115110873,"THERMAL SCIENCES, INC.",2000-12-21,
115300083,"GERIG, DUANE A.",2001-01-31,
115330879,"ADAIR, EDWIN L.",2001-01-31,
115330879,"ADAIR, JEFFREY L.",2001-01-31,
115330879,"ADAIR, RANDAL S.",2001-01-31,
115410810,"EMBOL-X, INC.",2000-11-17,
115530080,"MCCAULEY, EDWARD B.",2001-02-01,
115610129,LUCENT TECHNOLOGIES INC.,2000-09-29,
115750674,"MITSUBISHI ELECTRIC RESEARCH LABORATORIES, INC. FORMERLY KNOWN AS MITSUBISHI ELECTRIC INFORMATION TECHNOLOGY CENTER AMERICA, INC.",2001-02-02,
115760719,"ABRAMSON, JEFFREY B.",2001-03-01,
115760719,"GORE, NIGEL P.",2000-12-05,
115760719,"KHOSLA, MUKUL",2001-03-01,
115760719,"MYLCHREEST, IAIN C.",2001-02-14,
115760719,"TANG, KEQI",2001-02-08,
115760719,"JOHNSON, ERIC B.",2001-02-27,
116000050,ORISA TECHNOLOGIES CORPORATION,1998-10-14,
116180941,LOCKHEED MARTIN IDAHO TECHNOLOGIES COMPANY,1999-09-28,
116410740,"HEITZ, J. AARON",2001-03-08,
116570209,TYCO ELECTRONICS CORPORATION,2000-12-08,
116590327,TGB INTERNET LTD.,2001-03-18,
116670559,"ALCON LABORATORIES, INC.",2001-03-22,
116720603,"SARVAZYAN, ARMEN P.",2001-03-28,
116720603,"EGOROV, VALDIMIR",2001-03-28,
116820736,RATIFICATION OF PRIOR CONVEYANCE,2000-12-13,
116900571,INTERMEC SCANNER TECHNOLOGY CENTER,2001-03-09,
116940970,"GORE, NIGEL P.",2000-12-05,
116940970,"SCHOEN, ALAN E.",2000-12-05,
116960391,"CRAWFORD, MARK G.",2001-01-16,
116960391,"SHAMROUKH, LOUAY A.",2001-01-16,
116970030,"CRAWFORD, MARK G.",2001-01-16,
116970030,"SHAMROUKH, LOUAY A.",2001-01-16,
117000417,NORAND CORPORATION,1997-12-28,
117000422,INTERMEC TECHNOLOGIES CORPORATION,1999-07-21,
117000947,"MCMANUS, PATRICK W.",2001-02-28,
117000947,"DEWALD, JR. JAMES E.",2001-02-28,
117000947,"MCMANUS, MARTIN P.",2001-02-28,
117040087,"ABEL, JOHN N.",2001-04-09,
117040087,"FORTNER, LARRY E.",2001-04-09,
117110212,"MCMANUS, PATRICK W.",2001-02-28,
117110212,"DEWALD, JAMES E., JR",2001-02-28,
117110212,"MCMANUS, MARTIN P.",2001-02-28,
117120243,"HORIZON MEDICAL PRODUCTS, INC.",2001-03-30,
117180914,"TANG, KEQI",2001-02-08,
117180914,"SCHOEN, ALAN E.",2001-02-14,
117180914,"DUNYACH, JEAN-JACQUES",2001-02-14,
117200370,"GORE, NIGEL P.",2000-12-05,
117200370,"SCHOEN, ALAN E.",2000-12-05,
117270967,"LAZARIS, NICHOLAS G.",2001-04-09,
117270967,"BEAULIEU, RODERICK H.",2001-04-06,
117420703,"MINNESOTA SCIENTIFIC, INC.",2001-03-09,
117420844,SHERWOOD SERVICES AG,1999-03-15,
117420974,"SAND HILL CAPITAL II, L.P.",2000-12-11,
117420974,"SAND HILL CAPITAL II Q, L.P.",2000-12-11,
117420974,"SAND HILL CAPITAL, LLC",2000-12-11,
117440724,"THOMSON, ANDREW WALTER MCRAE",2001-03-29,
117440724,"GAMMACK, PETER DAVID",2001-03-30,
117440724,"SEAMAN, ROBERT BRIAN",2001-03-27,
117480042,"LUTHER RESEARCH PARTNERS, LLC",2001-03-31,
117510755,"PATMARK COMPANY, INC.",2001-02-15,
117640401,INTERMEC SCANNER TECHNOLOGY CENTER,2001-01-01,
117700476,AMERICAN UNDERWATER PRODUCTS,2001-04-02,
117750390,"THOMSON, ANDREW WALTER MCRAE",2001-03-29,
117950520,"LUCENT TECHNOLOGIES, INC.",2000-09-29,
117960440,"HILL-ROM, INC.",2001-02-15,
117960720,"HILL-ROM COMPANY, INC.",2001-02-15,
118030868,"VANSTONE, SCOTT A.",2001-04-04,
118030868,"GALLANT, ROBERT",2001-04-04,
118030868,"LAMBERT, ROBERT J.",2001-04-04,
118440993,"DECK, FRANCIS J.",2001-02-06,
118440993,"WIEBOLDT, RICHARD C.",2001-02-06,
118460807,HBO & COMPANY,2001-05-03,
118460846,"ACCESS HEALTH, INC.",1999-03-31,
118540181,HBO & COMPANY,2001-05-03,
118540348,"INTERQUAL, INC.",1999-03-31,
118550054,SPLASH TECHNOLOGY,2001-04-17,
118550475,KEURIG INCORPORATED (A MASSACHUSETTS CORPROATION),1998-02-25,
118730008,"DEMELLO, RICHARD D.",2001-05-30,
119100044,"STRAUB, JR., PAUL J.",2001-06-04,
119100044,"ZIEGLER, WILLIAM C.",2001-06-04,
119340459,"BUNTE, ALAN G.",2001-05-29,
119340459,"DANIELSON, ARVIN D.",2001-05-17,
119630336,"DAMES, ANDREW NICHOLAS",2001-05-14,
119630336,"ENGLAND, JAMES MARK CARSON",2001-06-30,
119630336,"JONES, ROSS PETER",2001-06-04,
119630336,"TOPLISS, RICHARD JOHN",2001-07-04,
119630336,"ANSELL, IAIN",2001-06-07,
119630336,"COLLIER, NICHOLAS",2001-06-07,
119630336,"LODGE, GRAHAM",2001-05-22,
119630336,"HEMBER, MILES WILLIAM NOEL",2001-05-18,
119740433,"LUCENT TECHNOLOGIES, INC.",2000-09-29,
119740801,MONSANTO COMPANY,2001-05-31,
119790681,"BESTLINE LINER SYSTEMS, INC.",2001-05-17,
119840091,"BAUMEISTER, JUDITH",2001-02-06,
119840091,"STARK, ROBERT",2001-02-06,
119840091,"KONIG, MATTHAIS",2001-02-06,
119840091,"THIEL, HEINZ JURGEN",2001-02-06,
119970856,"PROCURENET, INC.",2001-05-15,
119970866,"PROCURENET, INC.",2001-05-15,
120000141,"LILJERYD, LARS GUSTAF",2001-04-17,
120020961,"FISHER SCIENTIFIC INTERNATIONAL, INC.",2001-05-15,
120020961,FISHER SCIENTIFIC COMPANY LLC,2001-05-15,
120030279,"LILJERYD, LARS GUSTAF",2001-07-17,
120050733,"FREE, SHARON A.",2001-07-12,
120130913,ERICSSON INC.,2000-04-03,
120240460,INTERMEC TECHNOLOGIES CORPORATION,1999-07-21,
120520916,"DYSON, JAMES",2001-05-15,
120520916,"BURLINGTON, GEOFFREY MICHAEL",2001-05-18,
120820169,"PERCLOSE, INC.",2001-08-03,
121240567,"ELOT, INC.",2001-07-09,
121260054,FERROSAN A/S,2001-09-11,
121730079,"ALCON LABORATORIES, INC.",2001-09-10,
121770344,"ARMED, INC.",2001-08-29,
121790562,"ADVANCED DELIVERY & CHEMICAL SYSTEMS, INC.",2001-06-18,
121840251,"FORSMAN, BARLEY A.",2001-09-11,
121840251,"CHOI, ROBERT",2001-09-11,
121840293,"FORSMAN, BARLEY A.",2001-09-11,
121840293,"MIROS, ROBERT",2001-09-12,
121840293,"CHOI, ROBERT",2001-09-11,
121920131,"CLERMONT, TODD R.",2001-02-15,
121920131,"DECK, FRANCIS J.",2001-02-16,
121920131,"DELAWARE, LOUIE",2001-02-13,
121920131,"HYATT, JAMES R.",2001-02-16,
121920131,"JONES, GEORGE D.",2001-02-16,
121920131,"KEMENY, GABOR J.",2001-02-16,
121920131,"LOWRY, STEVEN R.",2001-02-15,
121920131,"MCCARTHY, WILLIAM J.",2001-02-16,
121920131,"O'KEEFE, JOHN R.",2001-02-16,
121970570,"ABBOTT, NICHOLAS L.",2001-11-21,
121970570,"SHAH, RAHUL R.",2001-10-30,
122170147,"FAUL, IVAN",2001-09-13,
122170150,"SKELTON, BRETT R.",2001-06-14,
122170585,"PASQUINI, RONALD M.",2001-08-06,
122170844,"MISHIMA, YASUYUKI",2001-01-18,
122170844,"MORISHITA, SHUNSUKE",2001-11-19,
122170844,"SUZUKI, NOBUYUKI",2001-01-18,
122170844,"NAKAYAMA, TAKANORL",2001-01-19,
122170844,"ITO, HIKARU",2001-01-19,
122190415,INTERMEC TECHNOLOGIES CORPORATION,1999-07-21,
122220340,"USA DIGITAL RADIO PARTNERS, L.P.",1998-12-17,
122220777,MERIDIAN LOSSLESS PACKING,1999-12-08,
122420890,"USA DIGITAL RADIO PARTNERS, L.P.",1998-12-17,
122420918,"USA DIGITAL RADIO PARTNERS, L.P.",1998-12-17,
122630572,"YACCARINO, III JOSEPH A.",2001-08-13,
122710649,FERROSAN A/S,2001-09-11,
122780600,LUCENT TECHNOLOGIES INC.,2000-09-29,
122800579,TREX MEDICAL CORPORATION,2000-09-10,
122870016,MINNESOTA MINING AND MANUFACTURING COMPANY,2001-10-02,
122870016,3M INNOVATIVE PROPERTIES COMPANY,2001-10-02,
122970723,"LIPTON, ALAN J.",2001-08-13,
122980950,PERCLOSE INC.,2001-11-02,
123000262,PERCLOSE INC.,2001-11-02,
123040112,"BIERMAN, STEVEN F.",2001-11-02,
123040112,"MITCHELL, WAYNE T.",2001-11-02,
123040112,"PLUTH, RICHARD A.",2001-11-02,
123110459,"ALI, AMMAR AL",2001-11-16,
123110459,"BREED, DIVYA S.",2001-11-16,
123110459,"NOVAK, JEROME J .",2001-11-16,
123110459,"KIANI, MASSI E.",2001-11-16,
123190782,"PERCLOSE, INC.",2001-11-02,
123220831,"BESTT ROLLR, INC.",2001-11-26,
123330325,"AXENT TECHNOLOGIES I, INC.",2001-10-05,
123430869,"ABRAMS, ROBERT S.",2001-11-30,
123470539,"AXIS FUNDING, LC",2001-11-07,
123500224,"PHARMACIA CORPORATION, FORMERLY KNOWN AS MONSATO COMPANY",2001-06-11,
123560829,"WHYTOCK, CHRIS",2001-07-03,
123630826,"SCRIBNER, DAVID M.",2001-12-06,
123650425,HUNTINGTON BANCSHARES INCORPORATED,2001-12-03,
123680551,LABTEC CORPORATION,2001-11-12,
123960656,"CHOSAK, ANDREW J.",2001-12-14,
124280142,FAIRLANE TOOL COMPANY,2001-11-02,
124320830,"VITA LICENSING, INC.",2001-11-07,
124330629,RESMED (R&D) LIMITED,2000-03-02,
124330632,"FARRUGIA, STEVEN PAUL",2000-03-02,
124330632,"SOMAIYA, CHINMAYEE",2000-02-18,
124330638,"FARRUGIA, STEVEN PAUL",2000-03-02,
124330638,"SOMAIYA, CHINMAYEE",2000-02-18,
124330827,"BREWER, GREGORY NEWTON",2000-03-01,
124390531,"TRIFILETTI, RICHARD E.",2001-10-29,
124770257,ATMI CORPORATION,2001-10-25,
124820706,"USA DIGITAL RADIO PARTNERS, L.P.",1998-12-17,
124840715,"USA DIGITAL RADIO PARTNERS, L.P.",1998-12-17,
125060074,METACREATIONS CORPORATION,2000-04-06,
125130600,"AQ TECHNOLOGIES, INC.",2002-01-18,
125160225,"SCRIBNER, DAVID M.",2001-12-06,
125200423,"SPACELABS MEDICAL, INC.",2002-01-16,
125200423,"SPACELABS, INC.",2002-01-16,
125470587,"MAO, FEI",2001-12-03,
125470587,"HELLER, ADAM",2001-12-13,
125520879,"SCHMIDT, TERRY",2001-12-21,
125520879,"PARKIN, JOHN",2001-12-21,
125860290,"KNAPPE, WOLFGANG-REINHOLD",2001-10-09,
125860290,"GAA, OTTO",2001-10-09,
125860290,"ZIMMER, VOLKER",2001-10-09,
125860290,"HOENES, JOACHIM",2001-11-09,
125860290,"HILLER, BERND",2001-10-09,
125860290,"WITTMANN, FRANZ",2001-10-09,
125860290,"KOSCHORRECK, BEATE",2001-10-09,
125970308,"USA DIGITAL RADIO PARTNERS, L.P.",1998-12-17,
125990395,MERIDIAN LOSSLESS PACKING LIMITED,2000-06-29,
125990412,MERIDIAN AUDIO LIMITED,2000-06-27,
126030016,MERIDIAN LOSSLESS PACKING LIMITED,2000-06-29,
126070778,"NOW TECHNOLOGIES, INC.",2002-01-22,
126250161,LABTEC CORPORATION,2001-11-12,
126250398,"VITA LICENSING, INC.",2002-01-16,
126300413,"CARLEBACH, EPHRAIM",2002-02-27,
126300413,"KRAUSS, BARUCH S.",2002-02-08,
126340177,"PTACIN, JEROD L.",2002-01-17,
126410402,C.I.F.E. S.P.A.,2000-02-25,
126410857,"BMC SOFTWARE, INC.",2002-01-01,
126450695,"CRAVEN, PETER",2000-06-27,
126450695,"LAW, MALCOLM",2000-06-27,
126450695,MERIDIAN AUDIO LIMITED,2000-06-27,
126550599,"JACOBSEN, STEPHEN C.",2001-09-07,
126550599,"DAVIS, CLARK C.",2002-01-17,
126550599,"WELLS, DAVID L.",2001-11-21,
126870715,"LUBRIZOL CORPORATION, THE",2002-01-15,
126870749,"FILIPPINI, BRIAN BERNARD",2002-01-08,
126870749,"LANGE, RICHARD MICHAEL",2002-01-08,
126870749,"GRISSO, BRYAN ALLERS",2002-01-08,
126910572,LUCENT TECHNOLOGIES INC.,2000-09-29,
126950385,"ZHU, YONGFEI",2000-12-04,
126950385,"SENGUPTA, LOUISE C.",2000-12-04,
126950385,"ZHANG, XUBAI",2000-12-04,
127020533,AVAYA INC.,2001-09-21,
127030217,AVAYA INC.,2002-03-25,
127070562,LUCENT TECHNOLOGIES INC.,2000-09-29,
127240038,"SCHNEIDER, ROBERT H.",2002-02-22,
127450484,RAYOVAC CORPORATION,2002-02-19,
127540365,AT&T CORP.,1996-03-29,
127540770,LUCENT TECHNOLOGIES INC.,2000-09-29,
127720700,"POWELL, GREGORY S.",2002-01-22,
127740256,UNITED STATES FILTER CORPORATION,2002-03-08,
127850119,"ENOKSSON, HANS",2002-03-14,
127850119,"BERGLUND, HAKAN",2002-03-04,
127850119,"AKESSON, ANDERS",2002-03-15,
127850509,INTERGRAPH CORPORATION,2002-04-09,
127950541,"EARTH RESOURCE MAPPING, INC.",2001-10-24,
127950566,INTERGRAPH CORPORATION,2002-04-09,
128020727,"PERCLOSE, INC.",2002-06-10,
128090370,MAGNIFIER NETWORKS LTD.,2002-04-15,
128090370,"SHAFIR, MICHA",2002-04-15,
128090370,"SHAHAF, MARK",2002-04-15,
128180057,"BRAID, HAROLD KEITH",2002-04-05,
128180057,"BRAID, SIMON CHRISTOPHER",2002-04-05,
128410471,"ADVANCED DELIVERY & CHEMCIAL SYSTEMS, LTD.",2002-04-18,
128430072,GUIDANT CORPORATION,1999-09-30,
128520016,SONICBLUE INCORPORATED,2001-01-03,
128520225,"ROBBINS, E.S., III",2002-04-17,
128520225,"ROBBINS, MARY L.",2002-04-17,
128530749,U.S. PHILIPS CORPORATION,2002-04-11,
128600858,"KROEGER, BRIAN WILLIAM",2002-06-28,
128600858,"STEHLIK, ROY RONALD",2002-07-01,
128750313,"ADVANCED DELIVERY & CHEMICAL SYSTEMS, LTD.",2002-04-18,
128750321,"ADVANCED DELIVER & CHEMCIAL SYSTEMS, LTD.",2002-04-18,
128750452,"WYATT, CURTIS",2002-02-14,
128750456,"B. G. INDUSTRIES, INC.",2002-02-21,
128880146,ENGELHARD CORPORATION,2002-05-03,
128950045,"FNF INDUSTRIES, INC.",2002-04-10,
129010818,"UOP, LLC",2002-01-21,
129010833,"UOP, LLC",2002-01-21,
129010916,"UOP, LLC",2002-01-21,
129250118,"DAVIS, ANTHONY J.",2002-07-24,
129250118,"POSMA, BONNE W.",2002-07-24,
129260894,"BORER, CAMILLE",2002-03-13,
129260894,"MUELLER, MARTIN",2002-03-13,
129260894,"GLOECKNER, FRANK",2002-03-26,
129350893,"WITTWER, CARL T.",2002-03-05,
129350907,UNIVERSITY OF UTAH,2002-03-05,
129400832,"MCLAUGHLIN, GLEN",2002-05-02,
129400832,"JI, TING-LAN",2002-05-02,
129430587,"XI, XUFENG",2002-05-02,
129430587,"MCLAUGHLIN, GLEN",2002-05-02,
129430587,"TARAKCI, UMIT",2002-05-02,
129430590,"JI, TING-LAN",2002-05-02,
129430590,"MCLAUGHLIN, GLEN",2002-05-02,
129430593,"JI, TING-LAN",2002-05-02,
129430593,"MCLAUGHLIN, GLEN",2002-05-02,
129460578,LUCENT TECHNOLOGIES,2001-11-16,
129540053,"WARREN, WAYNE D.",2002-03-03,
129580166,"STORAGE ENGINE, INC.",2002-07-11,
129620380,"SAUNDERS, CRAIG MARTIN",2002-05-02,
129620540,"OLMSTED, ROBERT",2002-04-25,
129620540,"KEITH, PAULA",2002-04-25,
129620540,"DRYGA, SERGEY",2002-04-25,
129620540,"CALEY, IAN",2002-04-25,
129620540,"MAUGHAN, MAUREEN",2002-04-25,
129680881,EDUARDO DECASTRO BARCELLOS,2002-02-19,
129810099,"WITTWER, CARL T.",2002-05-13,
129810108,"UTAH, UNIVERSITY OF",2002-05-13,
129870295,"SARVAZYAN, ARMEN P.",2002-05-15,
129870295,"TATARINOV, ALEXEJ",2002-05-18,
129890662,U.S. PHILIPS CORPORATION,2002-04-13,
129910418,"GENERAL MILLS, INC.",2002-05-01,
130050993,U.S. PHILIPS CORPORATION,2002-04-13,
130130714,"LANZATELLA, THOMAS W.",2002-05-03,
130130714,"BROMLEY, GRAHAM",2002-05-08,
130130714,"COLGROVE, JOHN A.",2002-05-28,
130130714,"KARR, RON",2002-06-07,
130130714,"CUYKENDALL, BLAINE T.",2002-06-07,
130130714,"KISELEV, OLEG",2002-05-10,
130130714,"HARMER, CRAIG",2002-06-07,
130280287,"LUCERA, MARK",2002-02-28,
130280287,"RALPH, JOSEPH",2002-03-08,
130360881,"CSP HOLDINGS, L.L.C.",2002-06-07,
130360885,"CSP HOLDINGS, L.L.C.",2002-06-07,
130660013,"USA DIGITAL RADIO PARTNERS, L.P.",1998-12-17,
130950703,EMERSON ENERGY SYSTEMS,2002-07-15,
131010520,"CSP TECHNOLOGIES, INC.",2002-05-22,
131040684,EMERSON ENERGY SYSTEMS,2002-06-15,
131130520,"OMNICELL, INC.",2002-07-05,
131170512,"FLUOROSCAN IMAGING SYSTEMS, INC.",2002-09-25,
131170521,"FLUOROSCAN IMAGING SYSTEMS, INC.",2002-09-25,
131170558,"FLUOROSCAN IMAGING SYSTEMS, INC.",2002-09-25,
131250144,GENPAK LIMITED,2001-12-31,
131380656,AVL MEDICAL INSTRUMENTS,2002-07-11,
131470514,EMERSON ENERGY SYSTEMS,2002-06-15,
131560316,"RENN, MICHAEL J.",2002-07-30,
131890279,TECAN AG,2002-07-30,
132000062,"SARVAZYAN, ARMEN P.",2002-06-11,
132000062,"EGOROV, VLADIMIR",2002-06-24,
132110700,NIPPON STEEL CORPORATION,1999-10-07,
132240256,"METAMORPHIC SURGICAL DEVICES, LLC",2002-08-13,
132240917,"SHULER, MICHAEL",2002-07-23,
132240917,"BAXTER, GREGORY T.",2002-07-12,
132240917,"SIN, AARON",2002-07-20,
132240917,"HARRISON, ROBERT ANDREW",2002-07-15,
132240917,"MEYERS, SCOTT",2002-07-15,
132310722,UNIPATH LIMITED,2002-11-12,
132420934,TIBCO TALARIAN INC.,2002-07-10,
132420948,TIBCO TALARIAN INC.,2002-07-10,
132510434,"IBBETSON, JAMES",2002-08-23,
132690961,TECAN SCHWEIZ AG,2002-07-30,
132690980,TECAN AG,2002-07-30,
132800676,NOK CORPORATION,2002-09-04,
132880399,"LIGHTLAB IMAGING, LLC",2002-07-31,
132940749,"GATTIE, MICHAEL A.",2002-04-23,
133070540,"KAZMIERCZAK, KRYSTYNA M.",2002-08-20,
133070540,"DAVYDOVA, ELENA K.",2002-07-18,
133070540,"ROTHMAN-DENES, LUCIA B.",2002-07-18,
133200451,"KUHLEMANN, HOLGER",2002-06-28,
133200451,"NETTEMANN, KARSTEN",2002-06-28,
133200451,"KUHN, ECKHARD",2002-06-28,
133340780,"KAPUR, RAVI",2002-03-18,
133340780,"GIULIANO, KENNETH",2002-03-18,
133590791,RIDGE TOOL COMPANY,2002-09-03,
133740801,"PETERSON, JAMES A.",2002-09-11,
