,ref_id,patent_id,assignment_conveyance,record_date,last_update_date,exec_date,name_assignee,city_assignee,country_assignee,assignor_name,patent_marked,coutnry_assignee
161,91130581,6055088,assignment,1998-04-10,2000-04-13,1998-03-12,SAINT-GOBAIN VITRAGE,F-92440 COURBEVOIE,,"FIX, RENAUD",1,FRANCE
162,88640295,6049622,assignment,1997-12-01,2000-04-13,1997-11-25,MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH,ROCHESTER,,"ROBB, RICHARD A.",1,nan
163,87120883,5915379,assignment,1997-09-16,1999-06-25,1997-05-30,NELLCOR PURITAN BENNETT INCORPORATED,PLEASANTON,,"WALLACE, CHARLES L",1,nan
164,79820073,5864485,assignment,1996-05-20,1999-07-29,1996-05-09,TRANSLOGIC CORPORATION,DENVER,,"HAWTHORNE, JEFFREY SCOTT",1,nan
165,94490787,6096009,assignment,1998-09-14,2000-09-05,1998-07-13,BOSTON SCIENTIFIC CORPORATION,NATICK,,"WINDHEUSER, JIM",1,nan
166,90280454,5918989,assignment,1998-03-02,1999-07-02,1998-02-24,"BRADY USA, INC.",MILWAUKEE,,"STOUT, ROBERT E. JR.",1,nan
167,89690379,6039258,assignment,1998-02-17,2000-04-13,1998-02-10,INTERMEC TECHNOLOGIES CORPORATION,CEDAR RAPIDS,,"DANIELSON, ARVIN D.",1,nan
168,89380057,6046883,assignment,1997-12-23,2000-04-13,1997-12-22,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"MILLER, MARK A.",1,nan
169,88920035,6005750,assignment,1997-11-12,2000-01-07,1997-11-05,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"WILLARD, DANIEL D.",1,nan
170,86320041,5933293,assignment,1997-06-25,2002-03-08,1997-06-24,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"BENNIN, JEFFRY S.",1,nan
171,87310180,5886857,assignment,1997-09-19,1999-03-19,1997-09-18,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"WOLTER, RAYMOND R.",1,nan
172,91550982,5940251,assignment,1998-05-08,2002-03-08,1998-04-28,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"EVANS, ROBERT B.",1,nan
173,86460861,5959807,assignment,1997-06-24,1999-10-14,1997-06-19,HUTCHINSON TECHNOLOGY INCORPORATION,HUTCHINSON,,"JURGENSON, RYAN A.",1,nan
174,91610904,5943191,assignment,1998-05-11,2002-03-08,1998-04-28,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"GIERE, SCOTT C.",1,nan
175,93200258,6113626,assignment,1998-07-13,2000-09-05,1998-06-08,"BOARD OF REGENTS OF THE UT SYSTEM, THE",AUSTIN,,"CLIFTON, GUY L.",1,nan
176,97100534,6059202,assignment,1999-01-26,2000-04-28,1999-01-13,"STONEAGE, INC.",DURANGO,,"ZINK, GERALD P.",1,nan
177,97080985,5909848,assignment,1999-01-26,1999-06-04,1999-01-13,"STONEAGE, INC.",DURANGO,,"ZINK, GERALD P.",1,nan
178,97090994,5964414,assignment,1999-01-26,1999-10-14,1999-01-13,"STONEAGE, INC.",DURANGO,,"WRIGHT, DOUGLAS E.",1,nan
179,94200481,5987998,assignment,1998-08-26,2000-01-07,1998-08-26,"MICRO MOTION, INC.",BOULDER,,"CAMPBELL, DAVID LEE",1,nan
180,102200623,6077668,assignment,1997-12-11,2000-06-14,1997-12-04,UNIVERSITY OF ROCHESTER,ROCHESTER,,"KOOL, ERIC T.",1,nan
181,309090883,6004062,assignment,2013-07-30,2019-08-06,2013-07-01,"CCL LABEL, INC.",FRAMINGHAM,,AVERY DENNISON CORPORATION,1,nan
182,100360051,6004297,assignment,1999-06-21,2000-01-07,1999-02-09,NOVO NORDISK A/S,DK-2880 BAGSVAERD,,"STEENFELDT-JENSEN, SOREN",1,DENMARK
183,97170700,5924187,assignment,1999-01-28,2002-03-08,1998-12-22,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"MATZ, ROBERT T.",1,nan
184,89410807,5982584,assignment,1997-12-18,2000-01-07,1997-12-18,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"BENNIN, JEFFRY S.",1,nan
185,88190174,6065041,assignment,1997-09-18,2000-05-30,1997-09-17,"ELECTRONICS FOR IMAGING, INC.",SAN MATEO,,"LUM, LAMBERT CHUN-BOB",1,nan
186,84630227,5867179,assignment,1997-03-21,1999-08-02,1996-12-18,"ELECTRONICS FOR IMAGING, INC.",SAN MATEO,,"JACKSON, BERNARD G.",1,nan
187,92040369,6087658,assignment,1998-05-18,2000-06-28,1998-03-02,SHIMADZU CORPORATION,"NAKAGYO-KU, KYOTO",,"KAWATO, EIZO",1,JAPAN
188,91730567,5892160,assignment,1998-05-08,1999-04-02,1998-05-08,"SKC, INC",EIGHTY FOUR,,"HALL, PETER M.",1,nan
189,89540777,5924658,assignment,1998-01-07,2002-03-08,1998-01-07,STRYKER CORPORATION,KALAMAZOO,,"SHIERY, JEFFREY C.",1,nan
190,309090883,5836710,assignment,2013-07-30,2019-08-06,2013-07-01,"CCL LABEL, INC.",FRAMINGHAM,,AVERY DENNISON CORPORATION,1,nan
191,90170022,5883758,assignment,1998-03-02,1999-03-12,1997-09-23,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"BENNIN, JEFFRY S.",1,nan
192,89140662,6042553,assignment,1997-11-26,2000-04-13,1997-09-18,SYMBIOSIS CORPORATION,MIAMI,,"SOLAR, MATTHEW S.",1,nan
193,100200373,6109406,assignment,1999-06-07,2000-09-05,1999-06-04,NSK-WARNER K.K.,TOKYO,,"TAKAGI, MASAYUKI",1,JAPAN
194,105870214,6129823,assignment,2000-01-24,2000-10-02,1999-12-10,ABBOTT LABORATORIES,ABBOTT PARK,,"HUGHES, GRAHAM J.",1,nan
195,64760283,6004524,assignment,1993-02-05,2007-06-18,1993-01-20,BASF AKTIENGESELLSCHAFT,6700 LUDWIGSHAFEN,,"MORSBACH, BERND",1,GERMANY
196,90040801,6030635,assignment,1998-02-27,2000-03-03,1998-02-23,MUSCULOSKELETAL TRANSPLANT FOUNDATION,EDISON,,"GERTZMAN, ARTHUR A.",1,nan
197,96530316,6014308,assignment,1998-12-21,2000-01-07,1998-12-01,"AMERICAN RADIONIC CO., INC.",PALM COAST,,"STOCKMAN, ROBERT",1,nan
198,86520596,5970174,assignment,1997-06-19,1999-10-14,1997-06-13,"ELECTRONICS FOR IMAGING, INC.",SAN MATEO,,"PETERS, MICHAEL ALAN",1,nan
199,96300300,6134792,assignment,1998-11-19,2000-10-20,1998-11-18,HUNTER ENGINEERING COMPANY,BRIDGETON,,"JANUARY, DANIEL B.",1,nan
200,90290183,5951177,assignment,1998-03-02,1999-10-14,1998-02-24,"BRADY USA, INC.",MILWAUKEE,,"SCHANKE, ROBERT L.",1,nan
201,88310666,5865736,assignment,1997-09-30,1999-08-02,1997-09-17,NELLCOR PURITAN BENNETT INCORPORTED,PLEASANTON,,"BAKER, CLARK R.",1,nan
202,89140533,6122407,assignment,1997-12-19,2000-09-05,1997-12-17,"ELECTRONICS FOR IMAGING, INC.",SAN MATEO,,"PETERS, MICHAEL ALAN",1,nan
203,88180541,5889585,assignment,1997-09-24,1999-03-26,1997-09-19,LRE TECHNOLOGY PARTNER GMBH,80807 MUENCHEN,,"MARKART, ERNST",1,GERMANY
204,93580709,6002795,assignment,1998-04-06,2000-01-07,1998-03-27,"ELECTRONICS FOR IMAGING, INC.",SAN MATEO,,"SCHWARZ, JAMES K., JR.",1,nan
205,83860328,6118423,assignment,1997-01-03,2000-09-05,1996-01-05,TEXAS INSTRUMENTS INCORPORATED,DALLAS,,"ROSENQUIST, RUSSELL M.",1,nan
206,84980114,6023574,assignment,1997-03-28,2000-03-03,1997-03-28,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"TANGREN, JOHN H.",1,nan
207,100470126,6013665,assignment,1999-06-21,2000-01-07,1997-12-29,ABBOTT LABORATORIES,ABBOTT PARK,,"DEMICHELE, STEPHEN J.",1,nan
208,90040905,5921131,assignment,1998-03-03,2002-03-08,1997-12-15,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"STANGE, TERRY G.",1,nan
209,86930841,5891411,assignment,1997-08-26,2001-04-18,1997-08-21,ENGELHARD CORPORATION,ISELIN,,"SALEM ENGELHARD BY ENGELHARD POLLUTION CONTROL, INC.",1,nan
210,81520818,5858667,assignment,1996-09-06,1999-08-02,1996-09-04,LITRON LABORATORIES,ROCHESTER,,"DERTINGER, STEPHEN",1,nan
211,109040423,6100038,assignment,2000-06-15,2000-09-05,2000-06-07,LITRON LABORATORIES LIMITED,ROCHESTER,,"DERTINGER, STEPHEN D.",1,nan
212,74430693,5868740,assignment,1995-04-25,2002-03-08,1995-03-24,BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA,LINCOLN,,"LEVEEN, ROBERT F.",1,nan
213,81750241,5915274,assignment,1996-10-11,1999-06-18,1996-06-21,HUNTER ENGINEERING COMPANY,BRIDGETON,,"DOUGLAS, MICHAEL W.",1,nan
214,301470427,5893956,namechg,2013-04-03,2018-11-27,2012-09-04,"PECOFACET (US), INC.",FRANKLIN,,PERRY EQUIPMENT CORPORATION,1,nan
215,226100834,5861033,security,2009-04-27,2009-04-30,2009-03-06,RBS CITIZEN NATIONAL ASSOCIATION,MANCHESTER,,ATRIUM MEDICAL CORPORATION,1,nan
216,74610428,5993393,assignment,1995-01-12,2000-01-07,1995-01-11,INTRAVASCULAR RESEARCH LIMITED,LONDON,,"RYAN, PATRICK JOSEPH",1,UNITED KINGDOM
217,77720937,6042795,assignment,1995-12-29,2000-04-13,1995-12-14,ENGELHARD CORPORATION,ISELIN,,"CHEN, JAMES M.",1,nan
218,93460389,5976836,assignment,1998-07-28,2000-01-07,1998-02-20,"FERMALOGIC, INC.",CHICAGO,,"WEBER, J. MARK",1,nan
219,111670083,6149842,assignment,2000-10-02,2001-01-11,2000-07-17,NOVARTIS AG,BASEL,,"LALLY, JOHN MARTIN",1,SWITZERLAND
220,91360355,6051164,assignment,1998-04-30,2000-04-13,1998-04-30,CYTEC TECHNOLOGY CORP.,STAMFORD,,"SAMUELS, SARI-BETH",1,nan
221,95480670,6045501,assignment,1998-10-26,2000-04-13,1998-10-21,CELGENE CORPORATION,WARREN,,"ELSAYED, MARC",1,nan
222,209440163,6107037,govern,2008-05-14,2008-05-14,2003-03-17,"NATIONAL INSTITUTES OF HEALTH (NIH), U.S. DEPT. OF HEALTH AND HUMAN SERVICES (DHHS), U.S. GOVERNMENT",BETHESDA,,"UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER, SAN ANTONIO",1,nan
223,226100834,5980799,security,2009-04-27,2009-04-30,2009-03-06,RBS CITIZEN NATIONAL ASSOCIATION,MANCHESTER,,ATRIUM MEDICAL CORPORATION,1,nan
224,97550332,6060443,assignment,1999-02-08,2000-04-28,1998-10-08,"PROCTER & GAMBLE COMPANY, THE",CINCINNATI,,"CRIPE, THOMAS ANTHONY",1,nan
225,97740636,6151055,assignment,1999-02-17,2000-11-29,1999-02-16,INTERMECIP CORP,BEVERLY HILLS,,"ACKLEY, SPRAGUE H.",1,nan
226,91060833,6052531,assignment,1998-03-25,2000-04-13,1998-03-23,SYMANTEC CORPORATION,CUPERTINO,,"WALDIN, RAY SOON, JR.",1,nan
227,101480233,6047859,assignment,1999-07-30,2000-04-13,1999-07-28,"LANCER PARTNERSHIP, LTD.",SAN ANTONIO,,"SCHROEDER, ALFRED A.",1,nan
228,96840062,6098842,assignment,1998-12-18,2000-09-05,1998-12-17,"LANCER PARTNERSHIP, LTD.",SAN ANTONIO,,"SCHROEDER, ALFRED A.",1,nan
229,147250854,5940186,assignment,2003-11-26,2007-11-27,2003-11-02,"ELECTRONICS FOR IMAGING, INC.",FORESTY CITY,,"T/R SYSTEMS, INC.",1,nan
230,90330796,5978389,assignment,1998-03-12,2000-01-07,1998-03-03,"ATEN INTERNATIONAL CO., LTD.","TAIPEI, R.O.C.",,"CHEN, SUN CHUNG",1,TAIWAN
231,172230741,5889174,assignment,2005-11-06,2006-02-28,2004-03-01,SYNGENTA INVESTMENT CORPORATION,WILMINGTON,,NOVARTIS FINANCE CORPORATION,1,nan
232,93340639,6094007,assignment,1998-07-17,2000-07-07,1998-06-01,"IMAGE GUIDED TECHNOLOGIES, INC.",BOULDER,,"DAHL, RUSSEL",1,nan
233,94060989,6009564,assignment,1998-08-24,2000-01-07,1998-07-30,"OAKLEY, INC.",FOOTHILL RANCH,,"TACKLES, GEORGE",1,nan
234,92380964,5951539,assignment,1998-06-03,1999-10-14,1998-05-06,"TARGET THERAPEUTICS, INC.",FREMONT,,"NITA, HENRY",1,nan
235,215900618,6139935,security,2008-09-25,2008-09-29,2008-09-04,"HSBC BANK USA, NATIONAL ASSOCIATION",BUFFALO,,"MULTISORB TECHNOLOGIES, INC.",1,nan
236,168510007,5876922,assignment,2005-10-04,2005-12-05,2003-05-27,"ROCHE MOLECULAR SYSTEMS, INC.",PLEASANTON,,INSTITUT PASTEUR,1,nan
237,256970178,5861950,assignment,1997-07-10,2011-02-07,1997-07-10,"PARTICLE MEASURING SYSTEMS, INC.",BOULDER,,"KNOWLTON, DENNIS J",1,nan
238,90030801,6097741,assignment,1998-02-17,2000-09-05,1998-02-17,"CALMAR OPTCOM, INC.",MOUNTAIN VIEW,,"LIN, HONG",1,nan
239,117960440,5906017,assignment,2001-05-21,2004-06-15,2001-02-15,"HILL-ROM SERVICES, INC.",BATESVILLE,,"HILL-ROM, INC.",1,nan
240,93180138,6013657,assignment,1998-07-08,2000-01-07,1998-06-21,AGIS INDUSTRIES LTD.,BNEI BRAK,,"LAVON, HANA",1,ISRAEL
241,89290314,6077698,assignment,1998-01-20,2000-06-14,1995-11-02,BSI CORPORATION,EDEN PRAIRIE,,"SWAN, DALE G.",1,nan
242,92610575,5980164,assignment,1998-06-15,2000-01-07,1998-06-05,TRANSLOGIC CORPORATION,DENVER,,"FRATELLO, DANIEL A.",1,nan
243,391040579,5981826,assignment,2016-07-07,2016-07-08,1997-09-10,GEORGIA TECH RESEARCH CORPORATION,ATLANTA,,"KU, DAVID N.",1,nan
244,99410943,6090123,assignment,1999-05-10,2000-06-28,1999-04-01,STRYKER CORPORATION,KALAMAZOO,,"CULP, JERRY A.",1,nan
245,309090883,6068423,assignment,2013-07-30,2019-08-06,2013-07-01,"CCL LABEL, INC.",FRAMINGHAM,,AVERY DENNISON CORPORATION,1,nan
246,226100834,6042666,security,2009-04-27,2009-04-30,2009-03-06,RBS CITIZEN NATIONAL ASSOCIATION,MANCHESTER,,ATRIUM MEDICAL CORPORATION,1,nan
247,90360864,6099494,assignment,1998-03-16,2000-09-05,1998-02-17,STRYKER CORPORATION,KALAMAZOO,,"HENNIGES, BRUCE D.",1,nan
248,85890190,6123737,assignment,1997-05-21,2000-09-15,1997-05-20,SYMANTEC CORPORATION,CUPERTINO,,"SADOWSKY, RICHARD",1,nan
249,94650735,6122329,assignment,1998-09-15,2000-09-05,1998-08-31,INTERMEC IP CORP.,BEVERLY HILLS,,"ZAI, LI-CHENG",1,nan
250,104990019,5840068,assignment,1999-12-17,2000-04-13,1999-11-22,SMISSON-CARTLEDGE BIOMEDICAL CORPORATION,MACON,,"CARTLEDGE, RICHARD G.",1,nan
251,401450258,6044542,merger,2016-09-26,2019-12-31,2016-09-01,THE GILLETTE COMPANY LLC,BOSTON,,THE GILLETTE COMPANY,1,nan
252,97150956,6023021,assignment,1999-01-15,2000-03-03,1998-01-05,"PASS & SEYMOUR, INC.",SOLVAY,,"MATTHEWS, DANIEL M.",1,nan
253,243420610,6129463,namechg,2010-05-06,2010-05-07,2009-03-31,DATAMAX-O'NEIL CORPORATION,ORLANDO,,DATAMAX CORPORATION,1,nan
254,89140718,6116707,assignment,1997-12-18,2000-09-05,1997-12-17,"ELECTRONICS FOR IMAGING, INC.",SAN MATEO,,"AVIDA, DAN",1,nan
255,87500162,5871347,assignment,1997-10-14,1999-02-12,1997-05-22,ENGELHARD CORPORATION,ISELIN,,"CHEN, JAMES M",1,nan
256,97500580,5967771,assignment,1999-02-08,1999-10-14,1999-01-28,ENGELHARD CORPORATION,ISELIN,,"CHEN, JAMES M.",1,nan
257,504160370,6074421,assignment,2019-09-18,2019-09-19,1997-04-04,MEDISYN TECHNOLOGIES LIMITED,CO. WICKLOW,,"MURPHY, MURTAGH",1,IRELAND
258,94500139,6002325,assignment,1998-09-11,2000-01-07,1998-09-09,"BLUE RIDGE INTERNATIONAL PRODUCTS COMPANY, A CORPORATION OF FLORIDA",FREEPORT,,"CONAWAY, BRIAN J.",1,nan
259,93000411,5987999,assignment,1998-07-01,2000-01-07,1998-07-01,"MICRO MOTION, INC.",BOULDER,,"VANCLEVE, CRAIG BRAINERD",1,nan
260,87140928,5921971,assignment,1997-09-09,2002-03-08,1997-09-05,BOSTON SCIENTIFIC CORPORATION,NATICK,,"AGRO, MARK",1,nan
261,91520655,6141876,assignment,1998-05-04,2000-10-20,1998-04-28,EMERSON ELECTRIC COMPANY,ST. LOUIS,,"HAMM, JAMES E.",1,nan
262,97270471,6104029,assignment,1999-01-14,2000-09-05,1998-11-19,VG SYSTEMS LTD.,LONDON,,"COXON, PETER",1,UNITED KINGDOM
263,89770786,5979246,assignment,1998-02-09,2000-01-07,1998-02-09,"MICRO MOTION, INC.",BOULDER,,"VAN CLEVE, CRAIG BRAINERD",1,nan
264,83210096,6127155,assignment,1997-01-27,2002-03-08,1997-01-08,"ROCHE MOLECULAR SYSTEMS, INC.",BRANCHBURG,,HOFFMANN-LA ROCHE INC.,1,nan
265,172230753,5990383,assignment,2005-11-16,2006-02-28,2004-03-01,SYNGENTA INVESTMENT CORPORATION,WILMINGTON,,NOVARTIS FINANCE CORPORATION,1,nan
266,97210487,6125629,assignment,1999-01-25,2000-09-15,1999-01-21,ENGELHARD CORPORATION,ISELIN,,"PATCHETT, JOSEPH A.",1,nan
267,357480709,5999723,assignment,2015-05-29,2015-06-01,1996-11-26,SYMANTEC CORPORATION,CUPERTINO,,"NACHENBERG, CAREY S.",1,nan
268,99710915,5863800,namechg,1999-05-27,2010-03-23,1999-01-04,ROCHE DIAGNOSTICS GMBH,D-68305 MANNHEIM,,BOEHRINGER MANNHEIM GMBH,1,GERMANY
269,95940245,6020358,assignment,1998-11-16,2000-03-03,1998-11-03,"CELGENE CORPORATION, THE",WARREN,,"MULLER, GEORGE W.",1,nan
270,108680519,6118260,assignment,2000-06-05,2000-09-05,2000-05-01,HONEYWELL INTERNATIONAL INC.,MORRISTOWN,,"KIRKPATRICK, RICHARD A. II",1,nan
271,88030019,5915380,assignment,1997-11-17,1999-06-25,1997-08-20,NELLCOR PURITAN BENNETT INCORPORATED,PLEASANTON,,"WALLACE, CHARLES L.",1,nan
272,87130040,6024089,assignment,1997-09-16,2000-03-03,1997-05-30,NELLCOR PURITAN BENNETT INCORPORATED,PLEASANTON,,"WALLACE, CHARLES L.",1,nan
273,86800274,5865168,assignment,1997-08-11,1999-08-02,1997-06-03,NELLCOR PURITAN BENNETT INCORPORATED,PLEASANTON,,"ISAZA, FERNANDO J.",1,nan
274,95920866,6121878,assignment,1998-11-12,2000-09-05,1998-10-29,INTERMEC IP CORP.,CEDAR RAPIDS,,"BRADY, MICHAEL JOHN",1,nan
275,80450351,5935139,assignment,1996-07-22,2002-03-08,1996-07-12,BOSTON SCIENTIFIC CORPORATION,NATIK,,"BATES, JAMES S.",1,nan
276,80100700,5987882,assignment,1996-06-27,2000-01-07,1996-06-24,ENGELHARD CORPORATION,ISELIN,,"VOSS, KENNETH E.",1,nan
277,87430796,6006516,assignment,1997-10-14,2000-01-07,1997-07-14,ENGELHARD CORPORATION,ISELIN,,"VOSS, KENNETH E.",1,nan
278,210570925,6008035,govern,2008-06-06,2008-06-06,1999-03-15,"NATIONAL INSTITUTES OF HEALTH (NIH), U.S. DEPT. OF HEALTH AND HUMAN SERVICES (DHHS), U.S. GOVERNMENT",BETHESDA,,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1,nan
279,82240966,5835788,assignment,1996-09-18,1999-08-02,1996-09-11,"ELECTRONICS FOR IMAGING, INC.",SAN MATEO,,"BLUMER, MARC",1,nan
280,100600089,6135810,assignment,1999-06-18,2000-10-20,1999-06-14,INTERMEC IP CORP.,BEVERLY HILLS,,"DAMSON, MIKE H.",1,nan
281,89410084,6130699,assignment,1998-01-16,2000-10-02,1997-11-11,DATAMAX CORPORATION,ORLANDO,,"CHRISTENSEN, CHRISTOPHER ROY",1,nan
282,92650419,6004124,assignment,1998-06-15,2000-01-07,1998-06-04,"STRATASYS, INC.",EDEN PRAIRIE,,"SWANSON, WILLIAM J.",1,nan
283,94950132,5951583,assignment,1998-10-02,1999-10-14,1998-09-14,"VASCULAR SOLUTIONS, INC.",PLYMOUTH,,"JENSEN, TODD L.",1,nan
284,92880525,5923517,assignment,1998-03-26,2002-03-08,1998-03-25,"PASS & SEYMOUR, INC.",SOLVAY,,"MURPHY, PATRICK J.",1,nan
285,81400477,5984907,assignment,1996-09-06,2000-01-07,1996-08-22,"EP TECHNOLOGIES, INC.",SUNNYVALE,,"MCGEE, DAVID",1,nan
286,85730076,5901498,assignment,1997-06-20,1999-05-07,1997-03-04,SIMCRO TECH LIMITED,HAMILTON,,"HIGGINS, ANDREW WILLIAM",1,NEW ZEALAND
287,92830164,6085163,assignment,1998-06-25,2000-06-14,1998-05-11,DOLBY LABORATORIES LICENSING CORPORATION,SAN FRANCISCO,,"TODD, CRAIG CAMPBELL",1,nan
288,87120892,5881723,assignment,1997-09-16,1999-03-12,1997-05-30,NELLCOR PURITAN BENNETT INCORPORATED,PLEASANTON,,"WALLACE, CHARLES L.",1,nan
289,101440378,5962837,assignment,1999-08-05,1999-10-14,1999-03-16,INTERMEC IP CORP.,WOODLAND HILLS,,NORAND TECHNOLOGY CORPORATION,1,nan
290,79310116,5970471,assignment,1996-03-22,1999-10-14,1996-03-21,"CHARLES E. HILL & ASSOCIATES, INC. D/B/A CADDCENTERS",INDIANAPOLIS,,"HILL, CHARLES E.",1,nan
291,84200221,6024823,assignment,1997-03-25,2000-03-03,1996-06-24,HI-TEX INC.,FARMINGTON HILLS,,"BULLOCK, KYLE",1,nan
292,74950440,5892528,assignment,1995-05-26,1999-04-02,1995-05-19,SEIKO EPSON CORPORATION,"SHINJUKU-KU, TOKYO",,"NAKAZAWA, CHIYOSHIGE",1,JAPAN
293,98250969,5926522,assignment,1999-03-15,2002-03-08,1999-01-25,"NORAN INSTRUMENTS, INC.",MIDDLETON,,"MCCARTHY, JON J.",1,nan
294,99430830,6133531,assignment,1998-12-21,2000-10-02,1998-10-13,"PASS & SEYMOUR, INC.",SOLVAY,,"HAYDUKE, NICHOLAS P.",1,nan
295,92550216,5956989,assignment,1998-06-16,1999-10-14,1998-06-10,"MAX COMPANY, LTD.",TOKYO,,"KUSAKARI, ICHIRO",1,JAPAN
296,142590628,5914997,assignment,2003-07-14,2004-08-17,2003-07-08,PANALYTICAL B.V.,7602 EA ALMELO,,U.S. PHILIPS CORPORATION,1,NETHERLANDS
297,94540726,6092914,assignment,1998-09-14,2000-07-07,1998-08-28,ELECTRONIC THEATRE CONTROLS,MIDDLETON,,"ESAKOFF, GREGORY E.",1,nan
298,99730267,6229408,assignment,1999-05-19,2001-04-18,1999-05-13,INTERMEC IP CORP,WOODLAND HILLS,,"JOVANOVICH, ALAN F.",1,nan
299,100510180,6256172,assignment,1999-06-15,2001-06-18,1999-06-10,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"GRIESBACH, JASON S.",1,nan
300,117960440,6249923,assignment,2001-05-21,2004-06-15,2001-02-15,"HILL-ROM SERVICES, INC.",BATESVILLE,,"HILL-ROM, INC.",1,nan
301,250840105,6156558,govern,2010-10-04,2010-10-04,2010-08-24,"US ARMY, SECRETARY OF THE ARMY",FORT DETRICK,,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1,nan
302,106900147,6377894,assignment,2000-03-28,2002-06-01,2000-02-23,ABBOTT LABORATORIES,ABBOTT PARK,,"DEWEESE, MARSHALL D.",1,nan
303,101380457,6195053,assignment,1999-07-27,2001-02-13,1999-06-21,INTERMEC IP CORP.,BEVERLY HILLS,,"KODUKULA, VENKATA S.R.",1,nan
304,89900960,6213400,assignment,1998-02-10,2001-03-28,1998-02-02,INTERMEC TECHNOLOGIES CORPORATION,EVERETT,,"ZIGLER, ROBERT A.",1,nan
305,180470634,6252973,assignment,2006-08-04,2006-08-04,1997-03-11,HUNTER ENGINEERING COMPANY,BRIDGETON,,"JANUARY, MR. DANIEL B.",1,nan
306,151080845,6330363,assignment,2004-03-22,2004-09-11,1996-12-20,"ELECTRONICS FOR IMAGING, INC.",FOSTER CITY,,"ACCAD, YIGAL",1,nan
307,100210821,6298284,assignment,1999-06-14,2001-09-18,1999-06-02,HUNTER ENGINEERING COMPANY,BRIDGETON,,"BURNS, LEIGH R.",1,nan
308,100850588,6343517,assignment,1999-06-30,2002-03-23,1999-06-29,"MICRO MOTION, INC.",BOULDER,,"VAN CLEVE, CRAIG BRAINERD",1,nan
309,105820551,6157660,assignment,2000-02-18,2000-11-29,2000-02-16,ZYGO CORPORATION,MIDDLEFIELD,,"HILL, HENRY ALLEN",1,nan
310,107980892,6333045,assignment,2000-04-21,2002-03-23,2000-03-16,"SENJU PHARMACEUTICAL CO., LTD.",OSAKA,,"YASUEDA, SHINICHI",1,JAPAN
311,430160520,6371952,assignment,2017-06-27,2017-10-24,2010-02-19,"INTUITIVE SURGICAL OPERATIONS, INC.",SUNNYVALE,,"INTUITIVE SURGICAL, INC.",1,nan
312,91330730,6154952,assignment,1998-04-22,2000-11-29,1998-04-20,HUTCHINSON TECHNOLOGY INCORPORATED,HUTCHINSON,,"TANGREN, JOHN H.",1,nan
313,109670543,6356949,assignment,2000-07-17,2002-03-23,2000-05-18,INTERMEC IP CORP.,BEVERLY HILLS,,"KATSANDRES, JAMES T.",1,nan
314,98310111,6189432,assignment,1999-03-12,2001-02-01,1999-03-09,HUNTER ENGINEERING COMPANY,BRIDGETON,,"COLARELLI, NICHOLAS",1,nan
315,92260799,6167407,assignment,1998-06-03,2001-01-11,1998-06-02,SYMANTEC CORPORATION,CUPERTINO,,"NACHENBERG, CAREY S.",1,nan
316,100850571,6354154,assignment,1999-06-30,2002-03-23,1999-06-29,"MICRO MOTION, INC.",BOULDER,,"VAN CLEVE, CRAIG BRAINERD",1,nan
317,104630287,6206852,assignment,1999-12-15,2001-03-19,1999-12-08,"ADVANCED CARDIOVASCULAR SYSTEMS, INC.",SANTA CLARA,,"LEE, JEONG SOO",1,nan
318,99590365,6173214,assignment,1999-04-30,2001-01-11,1999-03-30,"MICRO MOTION, INC.",BOULDER,,"NEELAY, DINESH",1,nan
319,104570342,6184655,assignment,1999-12-10,2001-02-01,1999-12-10,STRYKER CORPORATION,KALAMAZOO,,"MALACKOWSKI, DONALD",1,nan
320,103360384,6299020,assignment,1999-10-22,2001-09-25,1999-10-22,"LANCER PARTNERSHIP, LTD.",SAN ANTONIO,,"SUDOLCAN, PAUL S.",1,nan
321,100280179,6286720,assignment,1999-06-04,2001-09-10,1999-05-19,"LANCER PARTNERSHIP, LTD.",SAN ANTONIO,,"SIMMONS, DARREN W.",1,nan
322,96320574,6198974,assignment,1998-11-23,2001-02-20,1998-11-04,"CORDIS WEBSTER, INC.",DIAMOND BAR,,"WEBSTER, WILTON W., JR",1,nan
323,96910401,6239064,assignment,1999-01-11,2001-05-21,1998-11-19,ENGELHARD CORPORATION,ISELIN,,"NGUYEN, PASCALINE H.",1,nan
