rf_id,ee_name,ee_address_1,ee_address_2,ee_city,ee_state,ee_postcode,ee_country
100600235,SHERWOOD SERVICES AG,,SCHWERTSTRASSE 9,CH-8200 SCHAFFHAUSEN,,,SWITZERLAND
100610147,"RITA MEDICAL SYSTEMS, INC.",,967 N. SHORELINE BLVD.,MOUNTAIN VIEW,CALIFORNIA,94043,
100790616,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",LOS ALAMOS NATIONAL LABORATORY,"LC/BPL, MS D412",LOS ALAMOS,NEW MEXICO,87545,
100870947,INTERMEC SCANNER TECHNOLOGY CENTER,,"BUROPARC 2, VOIE 2, RUE DE LA DECOURVERTE, BP 187",LABEGE CEDEX 31676,,,FRANCE
101080512,INTERMEC IP CORP.,,21900 BURBANK BOULEVARD,WOODLAND HILLS,CALIFORNIA,91367,
101130460,"NORTH CAROLINA AT CHAPEL HILL, UNIVERSITY OF",,308 BYNUM HALL,CHAPEL HILL,NORTH CAROLINA,27599,
101210834,TYCO GROUP S.A.R.L.,,"2ND FLOOR, 6, AVENUE EMILE REUTER",LUXEMBOURG,,2420,LUXEMBOURG
101320237,WISCONSIN ALUMNI RESEARCH FOUNDATION,P O BOX 7365,614 NORTH WALNUT STREET,MADISON,WISCONSIN,53707,
101440378,INTERMEC IP CORP.,,21900 BURBANK BOULEVARD,WOODLAND HILLS,CALIFORNIA,91367,
101540790,"WELCH ALLYN DATA COLLECTION, INC.",,4619 JORDAN ROAD,SKANEATELES FALL,NEW YORK,13153,
101640064,"GATEKEEPER SYSTEMS, LLC",,15273 ALTON PARKWAY,IRVINE,CALIFORNIA,92618,
101680939,SHERWOOD SERVICES AG,,SCHWERTSTRASSE 9,CH-8200 SCHAFFHAUSEN,,,SWITZERLAND
101770165,APPLIED MEDICAL RESOURCES CORPORATION,,"26051 MERIT CIRCLE, SUITE 103",LAGUNA HILLS,CALIFORNIA,92653,
101880724,"OUTSIDE, INC.",INTELLECTUAL PROPERTY DEPARTMENT,700 STATE RD. 46 EAST,BATESVILLE,INDIANA,47006,
101930667,"MICRO MOTION, INC.",,7070 WINCHESTER CIRCLE,BOULDER,COLORADO,80301,
101950492,"IGIA DIRECT, INC.",SUITE 7418,350 FIFTH AVENUE,NEW YORK,NEW YORK,10118,
102170084,EMERSON ELECTRIC CO.,,8100 WEST FLORISSANT,ST. LOUIS,MISSOURI,63136,
102200229,PROGRESSIVE CASUALTY INSURANCE COMPANY,,6300 WILSON MILLS ROAD,MAYFIELD VILLAGE,OHIO,44143,
102380571,BUSINESS LOAN CENTER,,645 MADISON 18TH FLOOR,NEW YORK,NEW YORK,10022,
102470028,"JOHN ZINK COMPANY, LLC",11920 EAST APACHE,A DELAWARE LIMITED LIABILITY COMPANY,TULSA,OKLAHOMA,,
102480393,INTERMEC IP CORP.,21900 BURBANK BLVD.,"ATTENTION: M. MICHAEL CARPENTER, VICE PRESIDENT",WOODLAND HILLS,CALIFORNIA,91367,
102680973,BAYER CORPORATION,,333 CONEY STREET,EAST WALPOLE,MASSACHUSETTS,02032,
102690023,BAYER CORPORATION,333 CONEY STREET,AN INDIANA CORPORATION,EAST WALPOLE,MASSACHUSETTS,02032,
102690323,LUCENT TECHNOLOGIES INC.,A CORPORATION,600 MOUNTAIN AVENUE,MURRAY HILL,NEW JERSEY,07974,
102730286,NORTHERN NETWORKS CORPORATION,WORLD TRADE CENTER OF MONTREAL,"380 ST. ANTOINE STREET WEST, 8TH FLOOR","MONTREAL, QUEBEC",,H24 3,CANADA
102810553,"DELAWARE FORMATION, INC.",,"1403 FOULK ROAD, SUITE 102",WILMINGTON,DELAWARE,19803,
103130127,ALCON UNIVERSAL LTD.,,BOSCH 69,6331 HUNENBERG,,,SWITZERLAND
103130598,"ORIGIN MEDSYSTEMS, INC.",,1525 O'BRIEN DRIVE,MENLO PARK,CALIFORNIA,94025,
103130685,"IDX MEDICAL, LTD.",,101 SOUTHBEND CT.,LOVELAND,OHIO,45140,
103130698,"IDX MEDICAL, LTD.",,101 SOUTHBEND CT.,LOVELAND,OHIO,45140,
103130768,GUIDANT CORPORATION,,1360 O'BRIEN DRIVE,MENLO PARK,CALIFORNIA,94025,
103160057,OMNOVA SOLUTIONS INC.,,175 GHENT ROAD,FAIRLAWN,OHIO,44333,
103170976,BAXTER AKTIENGESELLSCHAFT,,INDUSTRIESTRASSE 67,A-1221 VIENNA,,,AUSTRIA
103210448,"VIA-CYRIX, INC",,2703 NORTH CENTRAL EXPRESSWAY,RICHARDSON,TEXAS,75080,
103270742,SHERWOOD SERVICES AG,,SCHWERTSTRASSE 9,SCHAFFHAUSEN,,CH -,SWITZERLAND
103380934,BAXTER AKTIENGESELLSCHAFT,,INDUSTRIESTRASSE 67,A-1221 VIENNA,,,AUSTRIA
103400927,MONSANTO COMPANY,,800 NORTH LINDBERGH BOULEVARD,ST. LOUIS,MISSOURI,63167,
103430028,"SONOSIGHT, INC.",,22100 BOTHELL EVERETT HIGHWAY,BOTHELL,WASHINGTON,98012,
103480478,NORTEL NETWORKS CORPORATION,"WORLD TRADE CENTER OF MONTREAL, 8TH FLOOR",380 ST. ANTOINE ST. WEST,"MONTREAL, QUEBEC",,H2Y 3,CANADA
103480478,CONCORDIA UNIVERSITY,"WORLD TRADE CENTER OF MONTREAL, 8TH FLOOR",1455 DE MAISONNEUVE BLVD. WEST,"MONTREAL, QUEBEC",,H3G 1,CANADA
103540728,ARTANN LABORATORIES,,1753 LINVALE HARBOURTON ROAD,LAMBERTVILLE,NEW JERSEY,08530,
103700243,"ORIGIN MEDSYSTEMS, INC.",,135 CONSTITUTION DRIVE,MENLO PARK,CALIFORNIA,94025,
103710794,"JOHN ZINK COMPANY, LLC A DELAWARE LIMITED LIABILITY COMAPNY",,11920 EAST APACHE,TULSA,OKLAHOMA,74116,
104150761,"CONEXANT SYSTEMS, INC.",,4311 JAMBOREE ROAD,NEWPORT BEACH,CALIFORNIA,92660,
104220631,"SIEMENS CORPORATE RESEARCH, INC.",,755 COLLEGE ROAD EAST,PRINCETON,NEW JERSEY,08540,
104220652,"SIEMENS CORPORATE RESEARCH, INC.",,755 COLLEGE ROAD EAST,PRINCETON,NEW JERSEY,08540,
104540718,INTERMEC IP CORP.,,21900 BURBANK BOULEVARD,WOODLAND,CALIFORNIA,91367,
104550090,"FLUOROSCAN IMAGING SYSTEMS, INC.",,650 B ANTHONY TRAIL,NORTHBROOK,ILLINOIS,60062,
104660261,INTERMEC IP CORP.,"ATTN: M. MICHAEL CARPENTER, VICE PRESIDENT",21900 BURBANK BLVD.,WOODLAND HILLS,CALIFORNIA,91367,
104700253,BOSTON SCIENTIFIC LTD.,,"THE CORPORATE CENTRE BUSH HILL, BAY STREET","ST. MICHAEL, BARBADOS",,,TURKS AND CAICOS ISLANDS
104700870,"ELECTRONICS FOR IMAGING, INC.",,303 VELOCITY WAY,FOSTER CITY,CALIFORNIA,94404,
104820720,"SIEMENS CORPORATE RESEARCH, INC.",,755 COLLEGE ROAD EAST,PRINCETON,NEW JERSEY,08540,
104850646,"ELECTRONICS FOR IMAGING, INC.",,303 VELOCITY WAY,FOSTER CITY,CALIFORNIA,94404,
104920109,"ELECTRONICS FOR IMAGING, INC.",,303 VELOCITY WAY,FOSTER CITY,CALIFORNIA,94404,
104960080,"SENSIDYNE, INC.",,16333 BAY VISTA DRIVE,CLEARWATER,FLORIDA,33760,
104990019,SMISSON-CARTLEDGE BIOMEDICAL CORPORATION,SUITE 870,840 PINE STREET,MACON,GEORGIA,31201,
104990564,RADI MEDICAL SYSTEMS AB,,PALMBLADSGATAN 10,UPPSALA,,S-754,SWEDEN
105250304,"ELECTRONICS FOR IMAGING, INC.",,303 VELOCITY WAY,FOSTER CITY,CALIFORNIA,94404,
105290837,"INCONCERT, A CORP. OF DELAWARE",,4 CAMBRIDGE CENTER,CAMBRIDGE,MASSACHUSETTS,02142,
105340679,"TIBCO SOFTWARE, INC.",,3165 PORTER DRIVE,PALO ALTO,CALIFORNIA,94304,
105340719,"ADVANCED TECHNOLOGY MATERIALS, INC.",,7 COMMERCE DRIVE,DANBURY,CONNECTICUT,06810,
105360185,"USA DIGITAL RADIO, INC.",,8865 STANFORD BOULEVARD,COLUMBIA,MARYLAND,21045,
105470581,"ADVANCED TECHNOLOGY MATERIALS, INC.",,7 COMMERCE DRIVE,DANBURY,CONNECTICUT,06810,
105660303,"AVID TECHNOLOGY, INC.",AVID TECHNOLOGY PARK,ONE PARK WEST,TEWKSBURY,MASSACHUSETTS,01876,
105870867,INTERMEC IP CORP.,"ATTN: M. MICHAEL CARPENTER, VICE PRESIDENT",21900 BURBANK BLVD.,WOODLAND HILLS,CALIFORNIA,91367,
105890182,"SPLASH TECHNOLOGY, INC.",,55 DEL REY AVENUE,SUNNYVALE,CALIFORNIA,94086,
105890597,"IP-FIRST, LLC A DELAWARE LIMITED LIABILITY COMPANY",,2975 STENDER WAY,SANTA CLARA,CALIFORNIA,95054,
105940369,"INCONCERT, A DELAWARE CORPORATION",,4 CAMBRIDGE CENTER,CAMBRIDGE,MASSACHUSETTS,02142,
105980722,"DANIEL INDUSTRIES, INC.",,9753 PIKE LAKE DRIVE,HOUSTON,TEXAS,77055,
106320791,ANDREW CORPORATION,,10500 W. 153RD STREET,ORLAND PARK,ILLINOIS,60462,
106520437,"ELECTRONICS FOR IMAGING, INC.",,303 VELOCITY WAY,FOSTER CITY,CALIFORNIA,94404,
106550411,"LINCOLN GLOBAL, INC.",,22801 ST. CLAIR AVENUE,CLEVELAND,OHIO,44117,
106560609,"VALLEYLAB, INC.",,5920 LONGBOW DRIVE,BOULDER,COLORADO,80301,
106730633,"AUTOMED TECHNOLOGIES, INC.",,875 WOODLANDS PARKWAY,VERNON HILLS,ILLINOIS,60061,
106810501,INTERMEC IP CORP.,,21900 BURBANK BLVD.,WOODLAND HILLS,CALIFORNIA,91367,
106830680,"TIBCO SOFTWARE, INC.",,3165 PORTER DRIVE,PALO ALTO,CALIFORNIA,94304,
106890993,"INTRAWARE, INC.",,25 ORINDA WAY,ORINDA,CALIFORNIA,94563,
106950900,INTERMEC IP CORP.,"M. MICHAEL CARPENTER, VICE PRESIDENT",21900 BURBANK BLVD.,WOODLAND HILLS,CALIFORNIA,91367,
107170087,BOSTON SCIENTIFIC LTD.,THE CORPORATE CENTRE,"BUSH HILL, BAY STREET",ST. MICHAEL,,WEST,BARBADOS
107190328,ASTEC INTERNATIONAL LIMITED,,"38TH FLOOR, CENTRAL PLAZA 18 HARBOUR ROAD",WANCHAI,,,HONG KONG
107320234,INTERMEC IP CORP.,"M. MICHAEL CARPENTER, VICE PRESIDENT",21900 BURBANK BLVD.,WOODLAND HILLS,CALIFORNIA,91367,
107330789,"PROGRAPH SYSTEMS, INC.","THE CRANE BUILDING, FIFTH FLOOR",40 24TH STREET,PITTSBURGH,PENNSYLVANIA,15222,
107330792,"NTH DEGREE SOFTWARE, INC., A CORP. OF DELAWARE",,2625 NORTHRUP WAY,BELLEVUE,WASHINGTON,98004,
107480040,INTERMEC IP CORP.,,360 NORTH CRESCENT DRIVE,BEVERLY HILLS,CALIFORNIA,90210,
107550981,"RESMED LMITED, AN AUSTRALIAN COMPANY",,97 WATERLOO ROAD,"NORTH RYDE, NEW SOUTH WALES",,2113,AUSTRALIA
107590672,"RESMED (R&D) LIMITED, AN AUSTRALIAN COMPANY",,97 WATERLOO ROAD,"NORTH RYDE, NEW SOUTH WALES 2113",,,AUSTRALIA
107590675,"RESMED LIMITED, AN AUSTRALIAN COMPANY",,97 WATERLOO ROAD,"NORTH RYDE, NEW SOUTH WAES 2113",,,AUSTRALIA
107590678,"RESMED LIMITED, AN AUSTRALIAN COMPANY",,97 WATERLOO ROAD,"NORTH RYDE, NEW SOUTH WALES 2113",,,AUSTRALIA
107650658,"INTRAWARE, INC.",,25 ORINDA WAY,ORINDA,CALIFORNIA,94563,
107730281,"THERASENSE, INC.",,1360 SOUTH LOOP ROAD,ALAMEDA,CALIFORNIA,94502,
107750522,"E. HELLER & COMPANY, INC.",,1360 SOUTH LOOP ROAD,ALAMEDA,CALIFORNIA,94502,
107750522,"THERASENSE, INC.",,1360 SOUTH LOOP ROAD,ALAMEDA,CALIFORNIA,94502,
107850318,"BIOCONTROL SYSTEMS, INC.",,12822 SOUTHEAST 32ND STREET,BELLEVUE,WASHINGTON,98005,
107960028,"EMBOL-X, INC.",,645 CLYDE AVENUE,MOUNTAIN VIEW,CALIFORNIA,94043,
108140206,"NEUROPACE , INC.",,255 SANTA ANA CT.,SUNNYVALE,CALIFORNIA,94086,
108840094,"MARUBENI TUBULARS, INC.",,"7500 SAN FELIPE, SUITE 950",HOUSTON,TEXAS,77063,
108890463,MDS HEALTH GROUP LIMITED,,100 INTERNATIONAL BOULEVARD,"ETOBICOKE, ONTARIO",,M9W 6,CANADA
109010274,EDWARDS LIFESCIENCES CORPORATION,,ONE EDWARDS WAY,IRVINE,CALIFORNIA,92614,
109020386,"HOSPITAL NIJMEGEN, UNIVERSITY",PO BOX 9101,GEERT GROOTEPLEIN 10,6500 HB NIJMEGEN,,,NETHERLANDS
109130045,"CELLOMICS, INC.",,635 WILLIAM PITT WAY,PITTSBURGH,PENNSYLVANIA,15238,
109190018,"OHIO WILLOW WOOD COMPANY, THE",,15441 SCIOTO-DARBY ROAD,MT. STERLING,OHIO,43143,
109210889,INTERMEC IP CORP.,,21900 BURBANK BOULEVARD,WOODLAND HILLS,CALIFORNIA,91367,
109210906,INTERMEC IP CORP.,,21900 BURBANK BOULEVARD,WOODLAND HILLS,CALIFORNIA,91367,
109210909,INTERMEC IP CORP.,,21900 BURBANK BOULEVARD,WOODLAND HILLS,CALIFORNIA,91367,
109220992,INTERMEC IP CORP.,,21900 BURBANK BOULEVARD,WOODLAND HILLS,CALIFORNIA,91367,
109240720,"RESMED LIMITED, AN AUSTRALIAN COMPANY",NORTH RYDE,97 WATERLOO ROAD,NEW SOUTH WALES 2113,,,AUSTRALIA
109240858,KWA DESIGN GROUP P/L,,101B MARRIOTT STREET,"REDFERN, SYDNEY NEW SOUTH WALES 2016",,,AUSTRALIA
109260530,"ELLIOTT TURBOMACHINERY CO., INC.",,901 NORTH FOURTH STREET,JEANNETTE,PENNSYLVANIA,15644,
109580551,ROUX LABORATORIES,,5344 OVERMYER DRIVE,JACKSONVILLE,FLORIDA,32254,
109690375,"HILL-ROM SERVICES, INC.",SUITE 530,300 DELAWARE AVENUE,WILMINGTON,DELAWARE,19801,
109890978,ASTRA AKTIEBOLAG,,,S-151 85 SODERTALJE,,,SWEDEN
109970208,THE CLAYTON CORPORATION,,866 HORAN DRIVE,FENTON,MISSOURI,63026,
110000621,"WAVEFRONT SCIENCES, INC.",,14810 CENTRAL AVENUE SE,ALBUQUERQUE,NEW MEXICO,87123,
110190245,"CARDIOTHORACIC SYSTEMS, INC.",,3280 ALPINE ROAD,PORTOLA VALLEY,CALIFORNIA,94028,
110270809,"AXONN, LLC",SUITE 402,101 W. ROBERT E. LEE BLVD.,NEW ORLEANS,LOUISIANA,70124,
110300475,"AVID TECHNOLOGY, INC.",AVID TECHNOLOGY PARK,ONE PARK WEST,TEWKSBURY,MASSACHUSETTS,01876,
110310205,INFORMATICA CORPORATION,,3350 WEST BAYSHORE,PALO ALTO,CALIFORNIA,94303,
110420548,"THERASENSE, INC.",,1360 SOUTH LOOP ROAD,ALAMEDA,CALIFORNIA,94502,
110470499,ARMED L.L.C.,SUITE 150,10201 WAYZATA BOULEVARD,MINNEAPOLIS,MINNESOTA,55305,
110630529,ANDREW CORPORATION,,10500 W. 153RD STREET,OAK PARK,ILLINOIS,60462,
110640181,ARMED L.L.C.,SUITE 200,1500 HIGHWAY 100 SOUTH,MINNEAPOLIS,MINNESOTA,55416,
110640533,"ARMED, L.L.C.",,"1500 HIGHWAY 100 SOUTH, SUITE 200",MINNEAPOLIS,MINNESOTA,55416,
110640544,"ARMED, L.L.C.",SUITE 200,1500 HIGHWAY 100 SOUTH,MINNEAPOLIS,MINNESOTA,55416,
110770085,"ARMED, L.L.C.",SUITE 200,1500 HIGHWAY 100 SOUTH,MINNEAPOLIS,MINNESOTA,55416,
110770609,ARMED L.L.C.,SUITE 200,1500 HIGHWAY 100 SOUTH,MINNEAPOLIS,MINNESOTA,55416,
110790969,ITAMAR MEDICAL,P.O. BOX 3579,2 HA'ESHEL STREET,CAESAREA INDUSTRIAL PARK 39800,,,ISRAEL
110940914,"PACKAGE SUPPLY & EQUIPMENT CO., INC.",,POST OFFICE BOX 19021,GREENVILLE,SOUTH CAROLINA,29602,
111020413,APPLIED MEDICAL RESOURCES CORPORATION,,22872 AVENIDA EMPRESSA,RANCHO SANTA MARGARITA,CALIFORNIA,92688,
111060385,"KIMBERLY-CLARK WORLDWIDE, INC.",,401 NORTH LAKE STREET,NEENAH,WISCONSIN,54956,
111070439,"AVID TECHNOLOGY, INC.",AVID TECHNOLOGY PARK,ONE PARK WEST,TEWKSBURY,MASSACHUSETTS,01876,
111070665,"KIMBERLY-CLARK WORLDWIDE, INC.",,401 NORTH LAKE STREET,NEENAH,WISCONSIN,54956,
111070689,"KIMBERLY-CLARK WORLDWIDE, INC.",,401 NORTH LAKE STREET,NEENAH,WISCONSIN,54956,
111210138,"ADVANCED TISSUE SCIENCES, INC.",,10933 NORTH TORREY PINES ROAD,LA JOLLA,CALIFORNIA,92037,
111390724,BAXTER INTERNATIONAL INC.,,ONE BAXTER PARKWAY,DEERFIELD,ILLINOIS,60015,
111390978,BAXTER INTERNATIONAL INC.,,ONE BAXTER PARKWAY,DEERFIELD,ILLINOIS,60015,
111710473,"MICRO MOTION, INC.",,7070 WINCHESTER CIRCLE,BOULDER,COLORADO,80301,
111760631,ALCON UNIVERSAL LTD.,P.O. BOX 62,BOSCH 69,CH-6331 HUNENBERG,,,SWITZERLAND
111950138,SCION VALLEY INC.,,P.O. BOX 678,MERIDIAN,TEXAS,76665,
111970001,ASTEC INTERNATIONAL LIMITED,2 WING JIP STREET,"16TH FLOOR, LU PLAZA",KWUN TONG,,,HONG KONG
111990280,"CAPITOL VIAL, INC.",,151 RIVERSIDE DRIVE,FULTONVILLE,NEW YORK,12072,
112030851,"SPLASH TECHNOLOGY, INC.",,555 DEL REY AVENUE,SUNNYVALE,CALIFORNIA,94086,
112040015,DADE BEHRING INC.,,1717 DEERFIELD RD. #778,DEERFIELD,ILLINOIS,60015,
112110379,"FNF INDUSTRIES, INC.",,2508 COLBY DRIVE,MCHENRY,ILLINOIS,60050,
112120022,"HILL-ROM SERVICES, INC.",,"300 DELAWARE AVENUE, SUITE 530",WILMINGTON,DELAWARE,19801,
112240796,BOSTON SCIENTIFIC LTD.,THE CORPORATE CENTRE,"BUSH HILL, BAY STREET","ST. MICHAEL, BARBADOS, WEST INDIES",,,BARBADOS
112270328,"HILL-ROM, INC.",,1069 STATE ROUTE 46 EAST,BATESVILLE,INDIANA,47006,
112310743,"SPLASH TECHNOLOGY, INC.",,555 DEL REY AVENUE,SUNNYVALE,CALIFORNIA,94086,
112310748,"SPLASH TECHNOLOGY, INC.",,555 DEL REY AVENUE,SUNNYVALE,CALIFORNIA,94086,
112600378,SHERWOOD SERVICES AG,,SCHWERTSTRASSE 9,CH-8200 SCHAFFHAUSEN,,,SWITZERLAND
112690030,DOLBY LABORATORIES LICENSING CORPORATION,,100 POTRERO AVENUE,SAN FRANCISCO,CALIFORNIA,94103,
112700584,"SOLUTIONS INDUSTRIAL & ENVIRONMENTAL SERVICES, INC.",,3722 BENSON DRIVE,RALEIGH,NORTH CAROLINA,27609,
112700584,"TERRA SYSTEMS, INC.",,"1035 PHILADELPHIA PIKE, SUITE E",WILMINGTON,DELAWARE,19809,
112860262,SCHERING-PLOUGH VETERINARY CORPORATION,,12125 MOYA BOULEVARD,RENO,NEVADA,89506,
112870746,SCHERING-PLOUGH VETERINARY CORPORATION,,12125 MOYA BOULEVARD,RENO,NEVADA,89506,
112870768,SCHERING-PLOUGH VETERINARY CORPORATION,,12125 MOYA BOULEVARD,RENO,NEVADA,89506,
112950176,HEWLETT-PACKARD COMPANY,INTELLECTUAL PROPERTY ADMINISTRATION,P.O. BOX 272400,FORT COLLINS,COLORADO,80527,
112950848,ALCON UNIVERSAL LTD. (SWISS CORPORATION),,"BOSCH 69, PO BOX 62",CH-6331 HUNENBERG,,,SWITZERLAND
112960211,"ALPHATEC MANUFACTURING, INC.",,42-160 STATE STREET,PALM DESERT,CALIFORNIA,92211,
112960222,"ALPHATEC MANUFACTURING, INC.",,42-160 STATE STREET,PALM DESERT,CALIFORNIA,92211,
112960233,"ALPHATEC MANUFACTURING, INC.",,42-160 STATE STREET,PALM DESERT,CALIFORNIA,92211,
112960251,"ALPHATEC MANUFACTURING, INC.",,42-160 STATE STREET,PALM DESERT,CALIFORNIA,92211,
113230140,"COMMSCOPE PROPERTIES, LLC",PO BOX 339,1375 LENOIR-RHYNE BOULEVARD,HICKORY,NORTH CAROLINA,28603,
113250115,"THERASENSE, INC.",,1360 SOUTH LOOP ROAD,ALAMEDA,CALIFORNIA,94502,
113470035,"COMMSCOPE PROPERTIES, LLC.",,1135 SOUTHERN WAY,SPARKS,NEVADA,89431,
113490797,"COMMSCOPE PROPERTIES, LLC",,1135 SOUTHERN WAY,SPARKS,NEVADA,89431,
113490834,"COMMSCOPE PROPERTIES, LLC",,1135 SOUTHERN WAY,SPARKS,NEVADA,89431,
113500017,"COMMSCOPE PROPERTIES, LLC",,1135 SOUTHERN WAY,SPARKS,NEVADA,89431,
113500057,"COMMSCOPE PROPERTIES, LLC",,1135 SOUTHERN WAY,SPARKS,NEVADA,89431,
113550021,"BOSTON SCIENTIFIC SCIMED, INC.",,ONE SCIMED PLACE,MAPLE GROVE,MINNESOTA,55311,
113550033,"BOSTON SCIENTIFIC SCIMED, INC.",,ONE SCIMED PLACE,MAPLE GROVE,MINNESOTA,55311,
113600454,CFD RESEARCH CORPORATION,,215 WYNN DR.,HUNTSVILLE,ALABAMA,35805,
113630227,"MICROSEMI MICROWAVE PRODUCTS, INC.",,75 TECHNOLOGY DRIVE,LOWELL,MASSACHUSETTS,,
113790212,"SAMANI, JACQUES",,LURIN,97133 SAINT BARTHELEMY,,,GUADELOUPE
113880723,AVAYA TECHNOLOGIES CORP.,,"14645 N.W. 77TH AVENUE., SUITE 105",MIAMI LAKES,FLORIDA,33014,
113980803,AVAYA TECHNOLOGY CORP.,SUITE 105,14645 N.W. 77TH AVENUE,MIAMI LAKES,FLORIDA,33014,
114190880,INFORMATICA,,3350 WEST BAYSHORE ROAD,PALO ALTO,CALIFORNIA,94303,
114330832,TELEFONAKTIEBOLAGET L. M. ERICSON,,S-126 25,STOCKHOLM,,,SWEDEN
114380487,"SCIMED LIFE SYSTEMS, INC.",MAIL STOP A150,ONE SCIMED PLACE,MAPLE GROVE,MINNESOTA,55311,
114420229,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,,17 QUINCY STREET,QUINCY,MASSACHUSETTS,02138,
114420232,HOWARD HUGHES MEDICAL CENTER,,4000 JONES BRIDGE ROAD,CHEVY CHASE,MARYLAND,20815,
114420560,"HOLOGIC, INC.",,35 CROSBY DRIVE,BEDFORD,MASSACHUSETTS,01730,
114440622,PRESIDENT AND FELLOWS OF HARVARD COLLEGE,,17 QUINCY STREET,CAMBRIDGE,MASSACHUSETTS,02138,
114500783,SHERWOOD SERVICES AG,,SCHWERTSTRASSE 9,CH-8200 SCHAFFHAUSEN,,,SWITZERLAND
114530094,ELATA PLC,"16 ALDER HILLS, POOLE",ALDER HILLS PARK,DORSET,,BH12,UNITED KINGDOM
114560647,"BIOLUCENT, INC.",,"27271 ALISO CREEK ROAD, SUITE 125",ALISO VIEJO,CALIFORNIA,92656,
114670808,EMERSON ELECTRIC CO.,,8000 WEST FLORISSANT AVE.,ST. LOUIS,MISSOURI,63136,
114800041,FINNIGAN CORPORATION,,355 RIVER OAKS PARKWAY,SAN JOSE,CALIFORNIA,95134,
114850107,"TECHNICAL CONSUMER PRODUCTS, INC.",,300 LENA DRIVE,AURORA,OHIO,44202,
114850693,"UNOVA, INC.",A DELAWARE CORPORATION,21900 BURBANK BOULEVARD,WOODLAND HILLS,CALIFORNIA,91367,
115060163,"MINNESOTA SCIENTIFIC, INC.",,1100 NEW BRIGHTON BOULEVARD,MINNEAPOLIS,MINNESOTA,55413,
115110352,"IMPERIAL BANK, AS AGENT",,695 TOWN CENTER DRIVE,COSTA MESA,CALIFORNIA,92626,
115110492,"UNOVA, INC.",,21900 BURBANK BOULEVARD,WOODLAND HILLS,CALIFORNIA,91367,
115110873,"FIREKING INTERNATIONAL, INC.",,101 SECURITY PARKWAY,NEW ALBANY,INDIANA,47150,
115300083,"INNOTEK, INC.",,ONE INNOWAY,GARRETT,INDIANA,46738,
115330879,"MICRO-MEDICAL DEVICES, INC.",317 PARAGON WAY,317 PARAGON WAY,CASTLE PINES VILLAGE,COLORADO,80104,
115410810,"SCIMED LIFE SYSTEMS, INC.",,ONE SCIMED PLACE,MAPLE GROVE,MINNESOTA,55311,
115530080,FINNIGAN CORPORATION,,355 RIVER OAKS PARKWAY,SAN JOSE,CALIFORNIA,95134,
115610129,AVAYA TECHNOLOGY CORP.,,211 MOUNT AIRY ROAD,BASKING RIDGE,NEW JERSEY,07920,
115750674,"TERARECON, INC.",,"2955 CAMPUS DRIVE, SUITE 325",SAN MATEO,CALIFORNIA,94403,
115760719,FINNIGAN CORPORATION,,355 RIVER OAKS PARKWAY,SAN JOSE,CALIFORNIA,95134,
116000050,"COOLSYSTEMS, INC.",SUITE G,2607 - 7TH STREET,BERKELEY,CALIFORNIA,94710,
116180941,"BECHTEL BXWT IDAHO, LLC",,P.O. BOX 1625,IDAHO FALLS,IDAHO,83415,
116410740,COLBY MANUFACTURING CORPORATION,,600 WASHINGTON ST.,BRISTOL,PENNSYLVANIA,19007,
116570209,"ELO TOUCHSYSTEMS, INC.",,6500 KAISER DRIVE,FREEMONT,CALIFORNIA,94555,
116590327,FORESCOUT TECHNOLOGIES INC.,,1209 ORANGE STREET,WILMINGTON,DELAWARE,19801,
116670559,"ALCON MANUFACTURING, LTD.",,6201 SOUTH FREEWAY,FORT WORTH,TEXAS,76134,
116720603,ARMED L.L.C.,SUITE 200,1500 HIGHWAY 100 S.,MINNEAPOLIS,MINNESOTA,55416,
116820736,"THERASENSE, INC.",,1360 SOUTH LOOP ROAD,ALAMEDA,CALIFORNIA,94502,
116900571,INTERMEC IP CORP.,,21900 BURBANK BOULEVARD,WOODLAND HILLS,CALIFORNIA,91367,
116940970,FINNIGAN CORPORATION,,355 RIVER OAKS PARKWAY,SAN JOSE,CALIFORNIA,95134,
116960391,"SIMPSON STRONG-TIE COMPANY, INC.",,"4120 DUBLIN BOULEVARD, SUITE 400",DUBLIN,CALIFORNIA,94568,
116970030,"SIMPSON STRONG-TIE COMPANY, INC.",,"4120 DUBLIN BOULEVARD, SUITE 400",DUBLIN,CALIFORNIA,94568,
117000417,INTERNEC TECHNOLOGIES CORPORATION,,6001 36TH AVENUE WEST,EVERETT,WASHINGTON,98203,
117000422,INTERMEC IP CORP.,"ATTN: M. MICHAEL CARPENTER, VICE PRESIDENT",21900 BURBANK BOULEVARD,WOODLAND HILLS,CALIFORNIA,91367,
117000947,"VT HOLDINGS II, INC.",,NEIL ROAD #500,RENO,NEVADA,89511,
117040087,AVAVA INC.,A CORPORATION OF DELAWARE,211 MOUNT AIRY ROAD,BASKING RIDGE,NEW JERSEY,07920,
117110212,"VT HOLDINGS II, INC.",,NEIL ROAD #500,RENO,NEVADA,89511,
117120243,VASCUTECH ACQUISITION LLC,,164 MIDDLESEX TURNPIKE,BURLINGTON,MASSACHUSETTS,01803,
