,assignee_id,assignee_organization,assignee_type,assignee_lastknown_country,assignee_total_num_patents,assignee_total_num_inventors,nb_marked_patents,proportion_marked_patents,A,B,C,D,E,F,G,H,proportion_multi_ipc,proportion_A_ipc,proportion_B_ipc,proportion_C_ipc,proportion_D_ipc,proportion_E_ipc,proportion_F_ipc,proportion_G_ipc,proportion_H_ipc
137,60d95f5b-895d-4000-945c-10da0a3f5e88,Stryker Corporation,2,US,942,997,216,0.22929936305732485,815,144,39,8,1,31,145,95,0.2951167728237792,0.6377151799687011,0.11267605633802817,0.03051643192488263,0.006259780907668232,0.000782472613458529,0.024256651017214397,0.1134585289514867,0.07433489827856025
138,61a2fb80-84d9-4334-b7ed-8fe70aff5308,"MAX CO., LTD.",3,JP,380,296,16,0.042105263157894736,11,347,0,0,29,29,20,9,0.15789473684210525,0.024719101123595506,0.7797752808988764,0.0,0.0,0.0651685393258427,0.0651685393258427,0.0449438202247191,0.020224719101123594
139,639d525f-760d-497d-b42b-a41fa15d500e,"SRS Medical Systems, LLC",2,US,44,52,14,0.3409090909090909,10,1,0,0,0,0,10,24,0.022727272727272728,0.2222222222222222,0.022222222222222223,0.0,0.0,0.0,0.0,0.2222222222222222,0.5333333333333333
140,6426c4e3-3765-443d-bb91-0ac90763439a,"Cree, Inc.",2,US,2010,624,26,0.012935323383084577,12,54,115,0,2,584,160,1511,0.1865671641791045,0.004922067268252666,0.022149302707136997,0.04716981132075472,0.0,0.0008203445447087777,0.23954060705496308,0.06562756357670221,0.6197703035274815
141,64ae2242-a7d4-45b4-9e63-f52bbe65bf20,"Cardiothoracic Systems, Inc.",2,US,74,63,18,0.24324324324324326,74,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,65eb06d6-b43a-4d2a-9e0f-1a31cd86f200,Merck KGaA,3,DE,1266,3086,6,0.004739336492890996,804,22,884,0,0,1,58,3,0.3909952606635071,0.45372460496614,0.012415349887133182,0.49887133182844245,0.0,0.0,0.000564334085778781,0.0327313769751693,0.001693002257336343
143,677cc0d7-5a6d-49ac-aa71-db1dc8702e40,ELLIOTT EBARA TURBOMACHINERY CORPORATION,3,JP,8,56,6,0.75,0,2,1,0,0,5,0,0,0.0,0.0,0.25,0.125,0.0,0.0,0.625,0.0,0.0
144,6fabad8e-45b2-4420-90d6-a2a6c3d743ad,"Active Power, Inc.",2,US,34,35,5,0.14705882352941177,0,1,1,0,0,13,3,18,0.058823529411764705,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.3611111111111111,0.08333333333333333,0.5
145,7017b233-ef9b-4e05-b5a2-97eab4b64945,"Hi-Tex, Inc.",2,US,9,11,3,0.3333333333333333,0,9,0,1,0,0,0,0,0.1111111111111111,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0
146,7080f4a9-cbdf-4f63-b318-502c3b0189ae,"Pass & Seymour, Inc.",2,US,234,113,91,0.3888888888888889,0,3,0,0,0,10,36,215,0.11965811965811966,0.0,0.011363636363636364,0.0,0.0,0.0,0.03787878787878788,0.13636363636363635,0.8143939393939394
147,71c8e80b-923b-4d0f-bb7d-ed078ac34ebc,Zygo Corporation,2,US,290,102,61,0.2103448275862069,0,1,0,0,0,0,286,8,0.017241379310344827,0.0,0.003389830508474576,0.0,0.0,0.0,0.0,0.9694915254237289,0.02711864406779661
148,75f5c390-85f7-45b2-8b26-d9e1ef3a0fda,The Heil Co.,2,US,58,69,18,0.3103448275862069,1,55,0,0,3,4,7,2,0.22413793103448276,0.013888888888888888,0.7638888888888888,0.0,0.0,0.041666666666666664,0.05555555555555555,0.09722222222222222,0.027777777777777776
149,787f0750-d661-479b-954d-9ca975cac75f,RITA CORPORATION,2,US,29,26,1,0.034482758620689655,29,0,1,0,0,0,0,0,0.034482758620689655,0.9666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
150,7a57443a-8568-48a3-9996-ee8910e0f710,MITSUBISHI JIDOSHA ENGINEERING KABUSHIKI KAISHA,3,JP,9142,13490,13,0.0014220083132793699,51,1017,88,4,26,992,3084,4373,0.04911397943557209,0.005293201868188895,0.10555267254800207,0.009133367929423975,0.0004151530877010898,0.0026984950700570834,0.10295796574987026,0.32008303061754023,0.4538661131292164
153,85082a90-f6cc-41e9-88dd-0c376939b6c3,The Automation Partnership (Cambridge) Limited,3,GB,47,256,0,0.0,1,31,5,0,0,2,15,5,0.2553191489361702,0.01694915254237288,0.5254237288135594,0.0847457627118644,0.0,0.0,0.03389830508474576,0.2542372881355932,0.0847457627118644
154,8611ab85-6640-4ee9-add3-1d6f83814b1c,Informatica LLC,2,US,63,121,38,0.6031746031746031,0,0,0,0,0,0,61,10,0.12698412698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.8591549295774648,0.14084507042253522
156,8f27a060-8120-4f8a-ba48-091bad928c71,AVL Medical Instruments,3,CH,14,73,3,0.21428571428571427,1,0,2,0,0,0,12,0,0.07142857142857142,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.8,0.0
158,94d2041a-85f5-45d4-976d-bd4b58bef133,Artann Laboratories Inc.,2,US,25,17,18,0.72,21,2,1,0,0,0,4,0,0.12,0.75,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0
159,95ed9a89-0107-4dc9-98e4-11ef5f2cd815,"SSI Technologies, LLC",2,US,43,87,0,0.0,3,0,0,0,1,4,35,3,0.06976744186046512,0.06521739130434782,0.0,0.0,0.0,0.021739130434782608,0.08695652173913043,0.7608695652173914,0.06521739130434782
160,9bea93ae-1384-4db2-b5d7-70bf82531ca2,"IMRA America, Inc.",2,US,238,103,7,0.029411764705882353,7,30,19,0,0,0,105,174,0.36554621848739494,0.020895522388059702,0.08955223880597014,0.056716417910447764,0.0,0.0,0.0,0.31343283582089554,0.5194029850746269
161,9c269257-8cb9-4948-9439-ff843369378d,"ChriMar Systems, Inc.",2,US,8,4,7,0.875,0,0,0,0,0,0,7,8,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.5333333333333333
162,a06b50d9-19b7-4a94-9d30-2e447c43fe60,EPICENTRE TECHNOLOGIES CORPORATION,2,US,23,15,4,0.17391304347826086,0,0,23,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
163,a1e73e0c-650c-442d-9175-a5350cc85431,Corvita Corporation,2,US,8,12,0,0.0,6,1,0,1,0,0,0,0,0.0,0.75,0.125,0.0,0.125,0.0,0.0,0.0,0.0
164,a382323d-2d7c-4955-96a8-27f256771c4b,Radiotherapeutics Corporation,2,US,12,8,2,0.16666666666666666,12,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,a47f971d-099d-40d6-89cd-440819106651,"Ambion, Inc.",2,US,18,23,0,0.0,0,0,17,0,0,0,1,0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.05555555555555555,0.0
166,ab72bf48-fbe4-429f-94bf-94a91b34e4da,"Avid Technology, Inc.",2,US,291,370,81,0.27835051546391754,5,5,0,0,0,4,216,104,0.14776632302405499,0.014970059880239521,0.014970059880239521,0.0,0.0,0.0,0.011976047904191617,0.6467065868263473,0.31137724550898205
168,af03efab-1ecf-4856-8720-46c553220bb5,Notetry Limited,3,GB,17,23,3,0.17647058823529413,10,4,0,1,0,1,0,1,0.0,0.5882352941176471,0.23529411764705882,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705
170,b29fa82b-ddf9-408f-94ee-7d7e6dc8b36c,BOSTON SCIENTIFIC LIMITED,3,BM,263,424,13,0.049429657794676805,255,8,2,0,0,7,0,1,0.03802281368821293,0.9340659340659341,0.029304029304029304,0.007326007326007326,0.0,0.0,0.02564102564102564,0.0,0.003663003663003663
171,b38ccbf5-640a-4b34-a154-b523c7ce43c2,,4,US,22,39,16,0.7272727272727273,11,12,0,0,2,0,1,0,0.18181818181818182,0.4230769230769231,0.46153846153846156,0.0,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0
172,b3e0ed74-caea-498b-8bd1-e3136ee815da,ROCHE MOLECULAR SYSTEMS INC.,2,US,427,533,2,0.00468384074941452,14,72,321,0,0,3,144,7,0.26229508196721313,0.024955436720142603,0.12834224598930483,0.5721925133689839,0.0,0.0,0.0053475935828877,0.25668449197860965,0.012477718360071301
175,bbd68ff4-84c0-4fa4-8946-dec862400106,CELGENE CORPORATION,2,US,370,310,40,0.10810810810810811,303,3,207,0,0,0,30,0,0.42162162162162165,0.5580110497237569,0.0055248618784530384,0.3812154696132597,0.0,0.0,0.0,0.055248618784530384,0.0
176,bd326ff2-4f62-4f3e-9ad5-ff720460ce84,Allen Telecom LLC,2,US,14,46,1,0.07142857142857142,1,0,0,0,0,0,0,13,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286
178,c1fa5e74-9e98-4c1a-afe8-2e51b987a17b,"Rockwell Semiconductor Systems, Inc.",2,US,14,48,0,0.0,0,0,0,0,0,0,3,12,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
181,d05625ad-8ef3-4983-8ec6-3efb7d2ee18d,"Intravascular Medical, Inc.",2,US,7,18,4,0.5714285714285714,6,1,0,0,0,0,0,0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
183,db7c95ee-f0ed-44ff-8952-75ec56ba8c45,Invacare Corporation,2,US,183,190,36,0.19672131147540983,95,107,4,0,1,14,25,9,0.33879781420765026,0.37254901960784315,0.4196078431372549,0.01568627450980392,0.0,0.00392156862745098,0.054901960784313725,0.09803921568627451,0.03529411764705882
184,dcade0c6-e3d3-4bf0-8c33-02f32df36443,THIRD MILLENNIUM ENGINEERING,2,US,12,9,0,0.0,11,1,0,0,0,0,0,0,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
186,e13301ac-9597-4680-a349-5db024019e93,"Multisorb Technologies, Inc.",2,US,82,45,15,0.18292682926829268,6,58,14,0,0,20,2,1,0.1951219512195122,0.0594059405940594,0.5742574257425742,0.13861386138613863,0.0,0.0,0.19801980198019803,0.019801980198019802,0.009900990099009901
188,e2d803b4-24e5-4e48-8316-548ba84eb129,"Fermalogic, Inc.",2,US,4,11,2,0.5,0,0,4,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
191,ec1b2bee-5130-44a6-b990-e6f8bc9963dc,"Ronald A. Katz Technology Licensing, L.P.",2,US,13,1,0,0.0,0,0,0,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
192,ee0168d9-bf74-4513-bfbf-e73c933f90e7,International Business Machines Corporation,2,US,118728,63301,50,0.00042113065157334414,1204,3534,1622,41,161,950,87419,43180,0.15395694360218315,0.008717625677896764,0.025588113908378042,0.011744176785339329,0.00029686266843336156,0.0011657290150675905,0.006878525244187647,0.6329618929701472,0.31264707373055006
194,f58f12b8-fc39-4329-b45c-1724670cca81,"PowerDsine, Ltd.",3,IL,19,16,3,0.15789473684210525,0,0,0,0,0,0,9,13,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.5909090909090909
195,f65dac4c-24c9-401d-82fe-ef358e223ed8,Dolby Laboratories Licensing Corporation,2,US,1519,628,180,0.1184990125082291,9,7,0,0,3,31,978,1173,0.43844634628044765,0.00408905043162199,0.0031803725579282144,0.0,0.0,0.0013630168105406633,0.014084507042253521,0.44434348023625625,0.5329395729213994
196,fad46b7f-1241-404e-bc13-4a1013d552d8,LITRON LABORATORIES LTD.,2,US,20,8,12,0.6,4,0,7,0,0,0,18,0,0.45,0.13793103448275862,0.0,0.2413793103448276,0.0,0.0,0.0,0.6206896551724138,0.0
199,ffeb6305-fbc7-40d9-9cc4-6e8f010fd6a0,TRANSLOGIC CORPORATION,2,US,32,34,11,0.34375,1,18,0,0,0,2,14,5,0.25,0.025,0.45,0.0,0.0,0.0,0.05,0.35,0.125
200,00141147-703c-4b54-9eee-f2c8bb9f2f93,SEIKO EPSON CORPORATION,3,JP,25198,6922,27,0.0010715136121914439,495,9119,1026,147,22,568,11440,7907,0.194380506389396,0.016111183439656295,0.29680380158833486,0.033394089311287595,0.00478453326389793,0.0007160525973180575,0.01848717614893894,0.3723473506053899,0.2573558130451764
201,049935c8-6787-4e02-b93d-57850f02cb03,"OMNICELL, INC.",2,US,66,68,25,0.3787878787878788,11,7,0,0,0,5,63,4,0.2727272727272727,0.12222222222222222,0.07777777777777778,0.0,0.0,0.0,0.05555555555555555,0.7,0.044444444444444446
202,05eb422e-37fa-4558-a668-4708de75b01e,"LINCOLN GLOBAL, INC.",2,US,863,414,190,0.220162224797219,37,777,12,0,3,28,133,84,0.19582850521436848,0.03445065176908752,0.723463687150838,0.0111731843575419,0.0,0.002793296089385475,0.0260707635009311,0.12383612662942271,0.0782122905027933
203,06224c3c-a22d-4271-a044-67922a6c13bd,Symantec Corporation,2,US,3000,1845,236,0.07866666666666666,5,1,1,0,0,0,2552,1077,0.211,0.0013751375137513752,0.000275027502750275,0.000275027502750275,0.0,0.0,0.0,0.7018701870187019,0.2962046204620462
204,068dde4d-3500-41b2-a72d-12b32505ad75,The Board of Regents of the University of Texas System,2,US,1508,2976,9,0.005968169761273209,729,161,661,19,52,53,378,147,0.3905835543766578,0.33136363636363636,0.07318181818181818,0.3004545454545455,0.008636363636363636,0.023636363636363636,0.02409090909090909,0.17181818181818181,0.06681818181818182
205,06ec3d1d-abba-4a62-95b1-b5b267693d33,"Target Therapeutics, Inc.",2,US,73,99,4,0.0547945205479452,72,1,0,0,0,0,0,0,0.0,0.9863013698630136,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0
206,0885d0b6-a6d5-4a43-9d53-8434ada6871d,"Lutron Electronics Co., Ltd.",2,US,555,436,0,0.0,28,9,0,0,61,18,192,411,0.25225225225225223,0.03894297635605007,0.012517385257301807,0.0,0.0,0.08484005563282336,0.025034770514603615,0.2670375521557719,0.5716272600834492
207,09a3964f-4178-4e8b-9c1c-6d5bbb8e2741,Cardiac Pathways Corporation,2,US,11,33,1,0.09090909090909091,11,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0e2df036-eeb6-4c50-8441-664af3bb97be,,4,US,8,4,3,0.375,3,6,0,1,0,1,0,0,0.375,0.2727272727272727,0.5454545454545454,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0
211,135bfe44-4aad-43a8-aac3-b86e38294fea,"JOHN ZINK COMPANY, LLC",2,US,45,134,25,0.5777777777777777,3,6,5,0,0,36,4,0,0.17777777777777778,0.05555555555555555,0.1111111111111111,0.09259259259259259,0.0,0.0,0.6666666666666666,0.07407407407407407,0.0
212,15268e82-eb0a-4f5d-a7d2-2e430c2290e1,"ACT, INC.",2,US,30,64,0,0.0,9,5,2,0,1,4,17,5,0.23333333333333334,0.20930232558139536,0.11627906976744186,0.046511627906976744,0.0,0.023255813953488372,0.09302325581395349,0.3953488372093023,0.11627906976744186
213,15ee3075-2013-4913-ab58-ee9fd3f9e466,Applied Power Inc.,2,US,18,170,1,0.05555555555555555,0,9,0,0,1,5,3,1,0.05555555555555555,0.0,0.47368421052631576,0.0,0.0,0.05263157894736842,0.2631578947368421,0.15789473684210525,0.05263157894736842
214,19a00c25-4b43-4d31-a71a-240e4ee6a0e8,Suunto Oy,3,FI,70,83,0,0.0,35,3,0,0,0,2,24,24,0.22857142857142856,0.3977272727272727,0.03409090909090909,0.0,0.0,0.0,0.022727272727272728,0.2727272727272727,0.2727272727272727
215,1a8d29cb-5955-457d-ba7d-821e6a4d46f4,Telefonaktiebolaget LM Ericsson (publ),3,SE,16731,8658,2,0.00011953858107704261,19,56,11,1,7,15,3213,15117,0.10077102384794692,0.0010304246434188404,0.003037041054287109,0.0005965616356635393,5.423287596941266e-05,0.0003796301317858886,0.0008134931395411899,0.17425023048972288,0.8198383860296111
216,1acf204b-82cb-45d3-bdda-b1592a1843b8,Tenneco Packaging Inc.,2,US,21,126,2,0.09523809523809523,2,17,3,0,1,0,0,0,0.09523809523809523,0.08695652173913043,0.7391304347826086,0.13043478260869565,0.0,0.043478260869565216,0.0,0.0,0.0
217,1e440f05-e479-4723-90d6-29f0fc855358,"Cirque Corporation, Inc.",2,US,71,43,33,0.4647887323943662,1,0,0,0,0,0,71,7,0.11267605633802817,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.8987341772151899,0.08860759493670886
218,1ea2bddd-8581-4962-a772-101f40bd7204,RADIO SYSTEMS CORPORATION,2,US,140,164,26,0.18571428571428572,99,2,1,0,8,5,42,16,0.18571428571428572,0.5722543352601156,0.011560693641618497,0.005780346820809248,0.0,0.046242774566473986,0.028901734104046242,0.24277456647398843,0.09248554913294797
219,1f245d33-1596-4952-911d-166300c8d019,"Seminis Vegetable Seeds, Inc.",2,US,689,192,201,0.29172714078374457,680,1,386,1,0,0,1,0,0.548621190130624,0.6361085126286249,0.0009354536950420954,0.36108512628624884,0.0009354536950420954,0.0,0.0,0.0009354536950420954,0.0
220,213e9e3f-1a3e-4632-8ac7-7d788b34fea3,EndoSonics Corporation,2,US,17,44,9,0.5294117647058824,13,0,0,0,0,0,2,2,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941
221,22a15e22-1b73-4071-af41-4d46773976cd,"Gaymar Industries, Inc.",2,US,43,29,7,0.16279069767441862,35,5,0,0,1,3,2,0,0.023255813953488372,0.7608695652173914,0.10869565217391304,0.0,0.0,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.0
222,241c0396-383f-4ba9-b868-002ca1f2ea5c,"WELCH ALLYN, INC.",2,US,399,487,156,0.39097744360902253,283,1,0,0,0,13,179,75,0.3157894736842105,0.5136116152450091,0.0018148820326678765,0.0,0.0,0.0,0.023593466424682397,0.3248638838475499,0.13611615245009073
224,24ba8220-9b5a-4821-b335-73aa3fa31295,WISCONSIN ALUMNI RESEARCH FOUNDATION,2,US,2571,3528,4,0.0015558148580318942,988,213,1188,6,6,39,682,368,0.31699727732399846,0.2830945558739255,0.06103151862464183,0.34040114613180517,0.0017191977077363897,0.0017191977077363897,0.011174785100286532,0.19541547277936963,0.10544412607449857
225,28ad9536-8d05-480c-ad24-cb880365ffe1,"IV Technologies CO., Ltd.",3,TW,352,417,0,0.0,142,63,45,2,12,10,77,48,0.11079545454545454,0.3558897243107769,0.15789473684210525,0.11278195488721804,0.005012531328320802,0.03007518796992481,0.02506265664160401,0.19298245614035087,0.12030075187969924
226,30ebe99c-d28b-4f1e-9f6e-f2c66c078d30,E. Heller & Company,2,US,8,15,2,0.25,1,2,4,0,0,0,1,0,0.0,0.125,0.25,0.5,0.0,0.0,0.0,0.125,0.0
227,33587dd9-1006-437a-8fbd-6df90ed78380,"ATEN International Co., Ltd.",3,TW,148,119,62,0.4189189189189189,7,0,0,0,0,1,107,63,0.19594594594594594,0.03932584269662921,0.0,0.0,0.0,0.0,0.0056179775280898875,0.601123595505618,0.3539325842696629
228,34e35a93-d968-4f5f-bbb8-a6d48c7cf8ac,NOK CORPORATION,3,JP,497,617,2,0.004024144869215292,2,114,88,4,1,311,34,67,0.2052313883299799,0.00322061191626409,0.18357487922705315,0.14170692431561996,0.00644122383252818,0.001610305958132045,0.500805152979066,0.05475040257648953,0.10789049919484701
230,3716fabd-5440-421b-a77d-6fb729c50d30,Nitinol Development Corporation,2,US,23,13,1,0.043478260869565216,11,5,1,0,1,4,0,1,0.0,0.4782608695652174,0.21739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.17391304347826086,0.0,0.043478260869565216
231,376fb0e9-d07a-4a28-9765-f68273598de6,"BMC Software, Inc.",2,US,349,360,4,0.011461318051575931,0,0,0,0,0,0,344,56,0.14613180515759314,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.14
232,392b21dc-fff0-42b8-ad18-7e75b0e91e01,"Meadox Medicals, Inc.",2,US,30,57,1,0.03333333333333333,26,4,1,0,0,0,0,0,0.03333333333333333,0.8387096774193549,0.12903225806451613,0.03225806451612903,0.0,0.0,0.0,0.0,0.0
233,3bcc8cb4-4737-4aca-8227-1ebdb32ff91e,"WMS GAMING, INC.",2,US,927,405,54,0.05825242718446602,764,4,0,0,1,2,396,20,0.27184466019417475,0.6436394271272114,0.003369839932603201,0.0,0.0,0.0008424599831508003,0.0016849199663016006,0.33361415332771693,0.016849199663016005
234,3c1f4e0d-4cd9-4bc7-b031-de45d65989a8,"HORIBA, LTD.",3,JP,366,545,84,0.22950819672131148,3,29,10,0,0,27,341,35,0.1885245901639344,0.006741573033707865,0.0651685393258427,0.02247191011235955,0.0,0.0,0.060674157303370786,0.7662921348314606,0.07865168539325842
235,3e07e36d-72fa-41e6-88ce-a507a4a83c36,The Procter & Gamble Company,2,US,7843,9503,106,0.01351523651663904,4000,2304,2373,760,12,80,420,76,0.2273364783883718,0.39900249376558605,0.22982543640897757,0.2367082294264339,0.07581047381546134,0.001197007481296758,0.00798004987531172,0.041895261845386535,0.007581047381546135
237,428645e8-70ab-44a7-a164-8c1216b8b72e,"TOUCHSYSTEMS, S.L.",3,US,24,50,12,0.5,0,0,0,0,0,1,21,3,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.04,0.84,0.12
238,44b1d37e-e317-4827-9df7-4fec8fc78d86,Roche Diagnostic GmbH,3,DE,7,52,1,0.14285714285714285,2,1,3,0,0,0,4,0,0.42857142857142855,0.2,0.1,0.3,0.0,0.0,0.0,0.4,0.0
239,52369ae7-c27c-4fc0-8558-e1b5c52f4947,"COMMSCOPE, INC. OF NORTH CAROLINA",2,US,369,249,49,0.13550135501355012,4,16,1,2,3,6,147,253,0.14905149051490515,0.009259259259259259,0.037037037037037035,0.0023148148148148147,0.004629629629629629,0.006944444444444444,0.013888888888888888,0.3402777777777778,0.5856481481481481
241,58cc8953-e136-47f1-a157-663b423b1069,Eagle Ultrasound AS,3,NO,47,66,1,0.02127659574468085,44,0,0,0,0,0,0,4,0.02127659574468085,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
242,5ba65fca-687e-42ab-bb46-f15641a80eea,"GOVERNMENT OF THE UNITED STATES OF AMERICA, AS REPRESENTED BY THE SECRETARY OF COMMERCE",6,US,233,857,1,0.004291845493562232,8,38,37,0,1,4,149,76,0.2875536480686695,0.025559105431309903,0.12140575079872204,0.1182108626198083,0.0,0.003194888178913738,0.012779552715654952,0.476038338658147,0.24281150159744408
243,66c27aac-3035-43d9-becd-6ae5542d0fd3,"Cohesion Products, LLC",2,US,28,45,2,0.07142857142857142,11,2,16,0,0,0,0,0,0.03571428571428571,0.3793103448275862,0.06896551724137931,0.5517241379310345,0.0,0.0,0.0,0.0,0.0
244,6f773140-7235-420a-8921-26144077d546,"Fisher Scientific Company, L.L.C.",2,US,14,126,1,0.07142857142857142,0,10,1,0,0,0,3,0,0.0,0.0,0.7142857142857143,0.07142857142857142,0.0,0.0,0.0,0.21428571428571427,0.0
246,75c76743-d2f6-4196-84bd-e51160ac6deb,Dionex Corporation,2,US,164,160,3,0.018292682926829267,2,97,33,0,0,2,103,1,0.3475609756097561,0.008403361344537815,0.40756302521008403,0.13865546218487396,0.0,0.0,0.008403361344537815,0.4327731092436975,0.004201680672268907
247,7635689b-831e-4ea8-9924-2b1614080f5b,"Merit Medical Systems, Inc.",2,US,241,290,69,0.2863070539419087,223,36,5,10,0,6,8,1,0.14107883817427386,0.7716262975778547,0.1245674740484429,0.01730103806228374,0.03460207612456748,0.0,0.020761245674740483,0.02768166089965398,0.0034602076124567475
249,7e818728-a2b6-454c-8d44-f3525a791ad3,Eppendorf-Netheler-Hinz GmbH,3,DE,6,41,1,0.16666666666666666,2,2,1,0,0,0,2,0,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0
250,7f53df75-d862-467b-a58a-ac62d604b098,Concordia University Inc.,2,US,15,38,1,0.06666666666666667,2,6,4,0,0,0,6,4,0.26666666666666666,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.2727272727272727,0.18181818181818182
251,83dac5a8-8284-41e1-8d34-cd0c6a885c1a,"USA Digital Radio Partners, LP",2,US,6,18,6,1.0,0,0,0,0,0,0,2,5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143
252,874c84c3-845e-4649-8877-0ee1feb421ab,MICHAEL HOERAUF MASCHINENFABRIK GMBH UND CO. KG,3,DE,22,13,1,0.045454545454545456,0,20,0,2,0,0,0,0,0.0,0.0,0.9090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
254,8876df5e-5214-44b9-bdfd-c3837827a0bb,BATTELLE MEMORIAL INSTITUTE,2,US,1315,2082,5,0.0038022813688212928,100,311,370,12,20,77,464,357,0.24258555133079848,0.058445353594389245,0.18176504967855056,0.2162478082992402,0.0070134424313267095,0.011689070718877849,0.04500292226767972,0.2711864406779661,0.2086499123319696
256,895a2862-b2bc-4ee9-8117-b3b3ea0c96ea,Alcon Inc.,3,CH,971,858,112,0.11534500514933059,789,58,141,0,3,39,151,22,0.20288362512873326,0.655860349127182,0.04821280133000831,0.1172069825436409,0.0,0.0024937655860349127,0.032418952618453865,0.1255195344970906,0.01828761429758936
258,91de82a1-5c1d-4682-a09d-27bc904ddc08,Jennmar Corporation,2,US,24,40,14,0.5833333333333334,0,2,0,0,21,1,1,0,0.041666666666666664,0.0,0.08,0.0,0.0,0.84,0.04,0.04,0.0
259,924e9f98-e7db-4d27-9627-12e1ca5f099d,"NeuroPace, Inc.",2,US,163,43,31,0.1901840490797546,157,1,0,0,0,0,13,11,0.09202453987730061,0.8626373626373627,0.005494505494505495,0.0,0.0,0.0,0.0,0.07142857142857142,0.06043956043956044
